Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,NPL,Estresse_Alto,RWA_Credito_lag4,RWA_Mercado_lag4,RWA_Operacional_lag4,Capital_Principal_lag4,Alavancagem_lag4,PIB_lag4,IPCA_lag4,Spread_lag4,Prob_Estresse,Log_Odds_Estresse,Score_Robustez
BCO MODAL S.A. - PRUDENCIAL,2020-12-01,1154463.0,7622.0,438219.0,0.1121,0.0441,171.47,3.131382328999988,20.72,0.0444251250836325,0,1020896.0,19400.0,385369.0,0.1317,0.0712,171.91,1.767530865000011,29.096666666666664,0.06955053804694115,-2.5936141074726686,2.5936141074726686
BCO MODAL S.A. - PRUDENCIAL,2021-03-01,1549968.0,33476.0,515691.0,0.1885,0.0796,173.12,2.052492994999988,22.403333333333336,0.0167573821683354,0,1170323.0,6940.0,414875.0,0.1077999999999999,0.0464,168.09,0.5308473674999981,28.24,0.07193343490907345,-2.5573622837087693,2.5573622837087693
BCO MODAL S.A. - PRUDENCIAL,2021-06-01,2035718.0,13665.0,515691.0,0.3703,0.1722,172.06,1.6786286369000036,21.46333333333333,0.0101190931714161,0,1039865.0,4176.0,414875.0,0.1215,0.0769,153.27,-0.4306129372000034,24.44333333333333,0.12091409094042105,-1.9838023268120402,1.9838023268120402
BCO MODAL S.A. - PRUDENCIAL,2021-09-01,3134359.0,166991.0,657197.0,0.2196999999999999,0.156,172.27,3.0196768831999954,21.08666666666667,0.006380322698002,0,997931.0,8413.0,438219.0,0.134,0.0621,165.34,1.2447095295999857,21.71666666666667,0.08469164629667618,-2.3802440373601015,2.3802440373601015
BCO MODAL S.A. - PRUDENCIAL,2021-12-01,3416588.0,24899.0,657197.0,0.2018,0.1372,174.3,2.958021687500012,22.62,0.0100079557543803,0,1154463.0,7622.0,438219.0,0.1121,0.0441,171.47,3.131382328999988,20.72,0.06715786664170284,-2.6311899169842676,2.6311899169842676
BCO MODAL S.A. - PRUDENCIAL,2022-03-01,3382437.0,75672.0,897850.0,0.1651,0.1174,175.72,3.2006523548000043,24.72,0.0142792084438345,0,1549968.0,33476.0,515691.0,0.1885,0.0796,173.12,2.052492994999988,22.403333333333336,0.05594173943077419,-2.8258770991818842,2.8258770991818842
BCO MODAL S.A. - PRUDENCIAL,2022-06-01,4053139.0,62053.0,897850.0,0.1492,0.1147,177.81,2.215266379399994,25.546666666666667,0.0130214930467756,0,2035718.0,13665.0,515691.0,0.3703,0.1722,172.06,1.6786286369000036,21.46333333333333,0.04731676504032892,-3.0024177879680702,3.0024177879680702
BCO MODAL S.A. - PRUDENCIAL,2022-09-01,3964055.0,51631.0,1060004.0,0.136,0.0988,179.54,-1.3245430992000151,27.44,0.0128005720307569,0,3134359.0,166991.0,657197.0,0.2196999999999999,0.156,172.27,3.0196768831999954,21.08666666666667,0.03902067637107419,-3.2038612243647284,3.2038612243647284
BCO MODAL S.A. - PRUDENCIAL,2022-12-01,3590551.0,18790.0,1060004.0,0.1245,0.0915,180.33,1.6286339977999995,29.036666666666665,0.0179271405937354,0,3416588.0,24899.0,657197.0,0.2018,0.1372,174.3,2.958021687500012,22.62,0.031016227989308837,-3.441737313661207,3.441737313661207
BCO MODAL S.A. - PRUDENCIAL,2023-03-01,3563322.0,24132.0,1155312.0,0.1056,0.0791999999999999,182.74,2.094210609200031,30.19,0.0125665501906178,0,3382437.0,75672.0,897850.0,0.1651,0.1174,175.72,3.2006523548000043,24.72,0.03414443619817617,-3.3424146529740377,3.3424146529740377
BCO MODAL S.A. - PRUDENCIAL,2023-06-01,3361008.0,11925.0,1155312.0,0.0872,0.0756,184.28,0.760729877599986,32.02333333333333,0.0350412290837435,0,4053139.0,62053.0,897850.0,0.1492,0.1147,177.81,2.215266379399994,25.546666666666667,0.024327277467282794,-3.691528954708492,3.691528954708492
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2017-03-01,4779233.0,102474.0,336860.0,0.1510999999999999,0.0815,164.34,0.9630321349999972,41.17333333333333,0.0155614138006131,0,5901445.0,153276.0,266445.0,0.1209,0.0762,163.26,2.6208101489999747,35.07,0.014702859232742393,-4.20490128103552,4.20490128103552
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2017-06-01,4754432.0,83706.0,336860.0,0.1602,0.098,165.65,0.2193980018000196,36.63666666666666,0.0171042752018375,0,5429357.0,140022.0,266445.0,0.1383,0.0877,163.72,1.7496396530000125,38.303333333333335,0.01725035397276256,-4.042521740790708,4.042521740790708
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2017-09-01,4786546.0,76013.0,320560.0,0.1528,0.0964,166.12,0.5911447296000016,36.16333333333333,0.0176689024509291,0,5068725.0,186090.0,290938.0,0.1484,0.0971,162.92,1.043057830399996,39.71333333333333,0.020836361789397597,-3.8499991535896165,3.8499991535896165
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2017-12-01,4537114.0,55914.0,320560.0,0.1621,0.1064,167.13,1.144261174399985,33.526666666666664,0.0,0,5027473.0,113717.0,290938.0,0.1424,0.0871,162.73,0.7417894039999817,40.38,0.020544644256658032,-3.864396370968667,3.864396370968667
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2018-03-01,4189786.0,50166.0,336928.0,0.1737,0.0994999999999999,167.98,0.7014778351999817,33.15,0.0,0,4779233.0,102474.0,336860.0,0.1510999999999999,0.0815,164.34,0.9630321349999972,41.17333333333333,0.021569483766228408,-3.8146702467623603,3.8146702467623603
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2018-06-01,4291344.0,152705.0,336928.0,0.1732,0.0960999999999999,167.89,1.8887030879999989,30.82333333333333,0.0,0,4754432.0,83706.0,336860.0,0.1602,0.098,165.65,0.2193980018000196,36.63666666666666,0.020663081660981953,-3.85852711550777,3.85852711550777
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2018-09-01,4459413.0,9340.0,336905.0,0.1792,0.1101,169.35,0.7208535743999933,28.546666666666667,0.0,0,4786546.0,76013.0,320560.0,0.1528,0.0964,166.12,0.5911447296000016,36.16333333333333,0.020085983398384924,-3.8874426013117156,3.8874426013117156
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2018-12-01,3822820.0,67599.0,336905.0,0.2072,0.1135999999999999,169.09,0.3894135824999978,28.71666666666667,0.0,0,4537114.0,55914.0,320560.0,0.1621,0.1064,167.13,1.144261174399985,33.526666666666664,0.021552318217575764,-3.8154839330686214,3.8154839330686214
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2019-03-01,3690414.0,85395.0,340183.0,0.2132,0.1118,169.51,1.507011320000018,30.386666666666667,0.0,0,4189786.0,50166.0,336928.0,0.1737,0.0994999999999999,167.98,0.7014778351999817,33.15,0.0233879936177549,-3.731866648289782,3.731866648289782
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2019-06-01,3882152.0,267000.0,340183.0,0.3418,0.1687999999999999,170.58,0.710811074100004,30.69666666666667,0.0,0,4291344.0,152705.0,336928.0,0.1732,0.0960999999999999,167.89,1.8887030879999989,30.82333333333333,0.023502234295983818,-3.7268769692955193,3.7268769692955193
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2019-09-01,3074642.0,240480.0,338982.0,0.4088,0.1476,170.5,0.2600889164000142,30.59,0.0,0,4459413.0,9340.0,336905.0,0.1792,0.1101,169.35,0.7208535743999933,28.546666666666667,0.019954434500295444,-3.8941476667418997,3.8941476667418997
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2019-12-01,3893765.0,29480.0,338982.0,0.389,0.1862,171.91,1.767530865000011,29.096666666666664,0.0,0,3822820.0,67599.0,336905.0,0.2072,0.1135999999999999,169.09,0.3894135824999978,28.71666666666667,0.02558304834133363,-3.6399093359446546,3.6399093359446546
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2020-03-01,5203424.0,309295.0,336308.0,0.2853,0.1676,168.09,0.5308473674999981,28.24,0.0,0,3690414.0,85395.0,340183.0,0.2132,0.1118,169.51,1.507011320000018,30.386666666666667,0.027139929182411798,-3.5792342147778653,3.5792342147778653
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2020-06-01,5064905.0,738283.0,336308.0,0.2759,0.1623,153.27,-0.4306129372000034,24.44333333333333,0.0,0,3882152.0,267000.0,340183.0,0.3418,0.1687999999999999,170.58,0.710811074100004,30.69666666666667,0.02483195883493566,-3.67047831990591,3.67047831990591
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2020-09-01,5322900.0,287823.0,336392.0,0.2933,0.1651,165.34,1.2447095295999857,21.71666666666667,0.0,0,3074642.0,240480.0,338982.0,0.4088,0.1476,170.5,0.2600889164000142,30.59,0.030475034393052675,-3.459898421534313,3.459898421534313
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2020-12-01,5453441.0,220799.0,336392.0,0.2954,0.1623,171.47,3.131382328999988,20.72,0.0,0,3893765.0,29480.0,338982.0,0.389,0.1862,171.91,1.767530865000011,29.096666666666664,0.022136436827613574,-3.788145178346806,3.788145178346806
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2021-03-01,5874967.0,304595.0,371647.0,0.2764999999999999,0.2242,173.12,2.052492994999988,22.403333333333336,0.0,0,5203424.0,309295.0,336308.0,0.2853,0.1676,168.09,0.5308473674999981,28.24,0.016971636408296773,-4.059094469865863,4.059094469865863
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2021-06-01,6215040.0,261854.0,371647.0,0.2687,0.1725,172.06,1.6786286369000036,21.46333333333333,0.0,0,5064905.0,738283.0,336308.0,0.2759,0.1623,153.27,-0.4306129372000034,24.44333333333333,0.03246904667303676,-3.394460192153684,3.394460192153684
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2021-09-01,7418347.0,243300.0,383746.0,0.2259,0.1603,172.27,3.0196768831999954,21.08666666666667,0.0,0,5322900.0,287823.0,336392.0,0.2933,0.1651,165.34,1.2447095295999857,21.71666666666667,0.017460868939350442,-4.030177854499234,4.030177854499234
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2021-12-01,7058609.0,224586.0,383746.0,0.2465,0.177,174.3,2.958021687500012,22.62,0.0,0,5453441.0,220799.0,336392.0,0.2954,0.1623,171.47,3.131382328999988,20.72,0.013572124795909125,-4.286072169105379,4.286072169105379
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2022-03-01,7896771.0,191475.0,475263.0,0.2241,0.1764,175.72,3.2006523548000043,24.72,0.0,0,5874967.0,304595.0,371647.0,0.2764999999999999,0.2242,173.12,2.052492994999988,22.403333333333336,0.012576293313669478,-4.363285676137265,4.363285676137265
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2022-06-01,9684571.0,199660.0,475263.0,0.1882,0.1482,177.81,2.215266379399994,25.546666666666667,0.0,0,6215040.0,261854.0,371647.0,0.2687,0.1725,172.06,1.6786286369000036,21.46333333333333,0.010307757292946312,-4.5644972819393015,4.5644972819393015
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2022-09-01,9257806.0,201948.0,591696.0,0.2016,0.1454,179.54,-1.3245430992000151,27.44,0.0,0,7418347.0,243300.0,383746.0,0.2259,0.1603,172.27,3.0196768831999954,21.08666666666667,0.006639253057464731,-5.008094422329315,5.008094422329315
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2022-12-01,8455765.0,211013.0,591696.0,0.2103,0.1534,180.33,1.6286339977999995,29.036666666666665,0.0,0,7058609.0,224586.0,383746.0,0.2465,0.177,174.3,2.958021687500012,22.62,0.007186093025495204,-4.928395607737126,4.928395607737126
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2023-03-01,8544574.0,236257.0,607676.0,0.2159,0.1655,182.74,2.094210609200031,30.19,1.5377362226233445e-06,0,7896771.0,191475.0,475263.0,0.2241,0.1764,175.72,3.2006523548000043,24.72,0.005221544102565196,-5.249726891835802,5.249726891835802
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2023-06-01,8634136.0,164487.0,607676.0,0.2211,0.1712,184.28,0.760729877599986,32.02333333333333,0.0,0,9684571.0,199660.0,475263.0,0.1882,0.1482,177.81,2.215266379399994,25.546666666666667,0.0023251064336625555,-6.061661649480567,6.061661649480567
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2023-09-01,6491074.0,197271.0,704633.0,0.2738,0.1681,184.44,0.6111867176000096,31.51333333333333,0.0,0,9257806.0,201948.0,591696.0,0.2016,0.1454,179.54,-1.3245430992000151,27.44,0.002534529064359263,-5.975209686304944,5.975209686304944
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2023-12-01,6344399.0,247629.0,704633.0,0.2716,0.1642,185.03,1.083587763199989,30.41333333333333,0.0,0,8455765.0,211013.0,591696.0,0.2103,0.1534,180.33,1.6286339977999995,29.036666666666665,0.003621488463166424,-5.617242098157117,5.617242098157117
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2024-03-01,6210133.0,242163.0,797755.0,0.3001,0.1682999999999999,186.65,1.415491577599992,29.896666666666665,0.0,0,8544574.0,236257.0,607676.0,0.2159,0.1655,182.74,2.094210609200031,30.19,0.0033555438607378364,-5.693780230930591,5.693780230930591
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2024-06-01,6711756.0,191254.0,797755.0,0.2869,0.1513,189.49,1.053515670799987,29.07333333333333,0.0,0,8634136.0,164487.0,607676.0,0.2211,0.1712,184.28,0.760729877599986,32.02333333333333,0.0029607525328399172,-5.819346664759679,5.819346664759679
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2024-09-01,6456007.0,216993.0,888402.0,0.2954,0.1589,190.99,0.8015076655999875,28.473333333333333,0.0,0,6491074.0,197271.0,704633.0,0.2738,0.1681,184.44,0.6111867176000096,31.51333333333333,0.006860916275075563,-4.975029717898255,4.975029717898255
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2024-12-01,7275258.0,303370.0,888402.0,0.2482,0.1373,191.11,1.47713535680003,27.96,0.0081612187916055,0,6344399.0,247629.0,704633.0,0.2716,0.1642,185.03,1.083587763199989,30.41333333333333,0.007244399865417201,-4.920255773097496,4.920255773097496
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2025-03-01,5996668.0,176942.0,1130290.0,0.2764999999999999,0.1678,193.61,2.040339737600028,29.313333333333333,0.0896546583499927,0,6210133.0,242163.0,797755.0,0.3001,0.1682999999999999,186.65,1.415491577599992,29.896666666666665,0.007432309489051606,-4.894458568950108,4.894458568950108
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2025-06-01,5386154.0,185802.0,1130290.0,0.3096,0.1809,194.33,0.9327766831999762,31.666666666666668,0.1124522374891117,0,6711756.0,191254.0,797755.0,0.2869,0.1513,189.49,1.053515670799987,29.07333333333333,0.005315484193067781,-5.231801510442325,5.231801510442325
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,2025-09-01,5194578.0,168682.0,1114351.0,0.3016,0.1828,,0.6304326271999727,31.94666666666667,0.17482166599585,0,6456007.0,216993.0,888402.0,0.2954,0.1589,190.99,0.8015076655999875,28.473333333333333,0.005866372410365901,-5.132635177122419,5.132635177122419
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2022-09-01,6962040.0,0.0,287796.0,0.1389,0.098,179.54,-1.3245430992000151,27.44,0.0139398180769821,0,5732452.0,0.0,330443.0,0.2026,0.1426,172.27,3.0196768831999954,21.08666666666667,0.01160775082355222,-4.4444065829692665,4.4444065829692665
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2022-12-01,7431527.0,0.0,287796.0,0.1335,0.0959,180.33,1.6286339977999995,29.036666666666665,0.0158759490359518,0,6087746.0,0.0,330443.0,0.1925,0.1368,174.3,2.958021687500012,22.62,0.009433318356306718,-4.654029256859478,4.654029256859478
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2023-03-01,7397839.0,0.0,346140.0,0.1272,0.0944,182.74,2.094210609200031,30.19,0.0153757348555157,0,6484582.0,0.0,117376.0,0.1901,0.135,175.72,3.2006523548000043,24.72,0.007025372495842959,-4.951176874330756,4.951176874330756
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2023-06-01,7593703.0,0.0,346140.0,0.1107,0.079,184.28,0.760729877599986,32.02333333333333,0.0163777352372427,0,6807725.0,0.0,117376.0,0.158,0.113,177.81,2.215266379399994,25.546666666666667,0.005616058732822394,-5.176493266206033,5.176493266206033
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2023-09-01,8370252.0,0.0,615171.0,0.1283,0.0858,184.44,0.6111867176000096,31.51333333333333,0.0164425267537123,0,6962040.0,0.0,287796.0,0.1389,0.098,179.54,-1.3245430992000151,27.44,0.005025218156208384,-5.288248524883706,5.288248524883706
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2023-12-01,8795115.0,0.0,615171.0,0.1298,0.0895,185.03,1.083587763199989,30.41333333333333,0.0177553324262474,0,7431527.0,0.0,287796.0,0.1335,0.0959,180.33,1.6286339977999995,29.036666666666665,0.004309119681730336,-5.442703215311642,5.442703215311642
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2024-03-01,8792217.0,0.0,609047.0,0.1379,0.0935999999999999,186.65,1.415491577599992,29.896666666666665,0.0195234825615208,0,7397839.0,0.0,346140.0,0.1272,0.0944,182.74,2.094210609200031,30.19,0.004189706490460693,-5.470926089708652,5.470926089708652
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2024-06-01,8517025.0,0.0,609047.0,0.1475,0.0960999999999999,189.49,1.053515670799987,29.07333333333333,0.0191427843256656,0,7593703.0,0.0,346140.0,0.1107,0.079,184.28,0.760729877599986,32.02333333333333,0.003561873102178172,-5.633900488615282,5.633900488615282
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2024-09-01,8584146.0,0.0,497968.0,0.1556,0.0972,190.99,0.8015076655999875,28.473333333333333,0.0183007441142547,0,8370252.0,0.0,615171.0,0.1283,0.0858,184.44,0.6111867176000096,31.51333333333333,0.0029255690803185325,-5.831336403026083,5.831336403026083
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2024-12-01,8779263.0,0.0,497968.0,0.155,0.1018,191.11,1.47713535680003,27.96,0.0163764460065502,0,8795115.0,0.0,615171.0,0.1298,0.0895,185.03,1.083587763199989,30.41333333333333,0.002450627023288295,-6.008957724672393,6.008957724672393
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2025-03-01,8704593.0,0.0,707225.0,0.1571,0.1061,193.61,2.040339737600028,29.313333333333333,0.0118364286723575,0,8792217.0,0.0,609047.0,0.1379,0.0935999999999999,186.65,1.415491577599992,29.896666666666665,0.0023256358547491538,-6.061433447173953,6.061433447173953
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2025-06-01,8662243.0,0.0,707225.0,0.1417,0.0925,194.33,0.9327766831999762,31.666666666666668,0.0110206252402557,0,8517025.0,0.0,609047.0,0.1475,0.0960999999999999,189.49,1.053515670799987,29.07333333333333,0.002323655783784105,-6.062287205091481,6.062287205091481
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,2025-09-01,8880791.0,0.0,694797.0,0.1467,0.0993999999999999,,0.6304326271999727,31.94666666666667,0.0102436998817919,0,8584146.0,0.0,497968.0,0.1556,0.0972,190.99,0.8015076655999875,28.473333333333333,0.0020189870756293095,-6.203138313166902,6.203138313166902
BCO TRIANGULO S.A. - PRUDENCIAL,2017-03-01,1670462.0,0.0,835518.0,0.1685,0.1857,164.34,0.9630321349999972,41.17333333333333,0.0877692680350941,0,1655974.0,0.0,732698.0,0.166,0.1616,163.26,2.6208101489999747,35.07,0.09596512839013377,-2.242883055006535,2.242883055006535
BCO TRIANGULO S.A. - PRUDENCIAL,2017-06-01,1591058.0,0.0,835518.0,0.1783,0.1967,165.65,0.2193980018000196,36.63666666666666,0.0902812203188775,0,1697124.0,0.0,732698.0,0.1657,0.1784,163.72,1.7496396530000125,38.303333333333335,0.09486512662573596,-2.2556278009446062,2.2556278009446062
BCO TRIANGULO S.A. - PRUDENCIAL,2017-09-01,1629740.0,0.0,872927.0,0.1755,0.1923,166.12,0.5911447296000016,36.16333333333333,0.0929477432481562,0,1711431.0,0.0,763705.0,0.1664999999999999,0.17,162.92,1.043057830399996,39.71333333333333,0.09581048681891106,-2.24466683226984,2.24466683226984
BCO TRIANGULO S.A. - PRUDENCIAL,2017-12-01,1836760.0,0.0,872927.0,0.1636,0.1835999999999999,167.13,1.144261174399985,33.526666666666664,0.0834103442003766,0,1762283.0,0.0,763705.0,0.1661,0.1841,162.73,0.7417894039999817,40.38,0.0963711199434018,-2.2382121742187184,2.2382121742187184
BCO TRIANGULO S.A. - PRUDENCIAL,2018-03-01,1825209.0,0.0,969846.0,0.153,0.1636,167.98,0.7014778351999817,33.15,0.0842201178767275,0,1670462.0,0.0,835518.0,0.1685,0.1857,164.34,0.9630321349999972,41.17333333333333,0.09819662825803405,-2.217424625679998,2.217424625679998
BCO TRIANGULO S.A. - PRUDENCIAL,2018-06-01,1782512.0,0.0,969846.0,0.1293,0.1353,167.89,1.8887030879999989,30.82333333333333,0.0926557650837807,0,1591058.0,0.0,835518.0,0.1783,0.1967,165.65,0.2193980018000196,36.63666666666666,0.09586827175810003,-2.2439999869736673,2.2439999869736673
BCO TRIANGULO S.A. - PRUDENCIAL,2018-09-01,1696672.0,0.0,987681.0,0.1367,0.1389,169.35,0.7208535743999933,28.546666666666667,0.0896042462328321,0,1629740.0,0.0,872927.0,0.1755,0.1923,166.12,0.5911447296000016,36.16333333333333,0.09472590314685816,-2.257250276137832,2.257250276137832
BCO TRIANGULO S.A. - PRUDENCIAL,2018-12-01,2145947.0,0.0,987681.0,0.1202,0.1027,169.09,0.3894135824999978,28.71666666666667,0.0876132023027138,0,1836760.0,0.0,872927.0,0.1636,0.1835999999999999,167.13,1.144261174399985,33.526666666666664,0.0852153120030054,-2.3735075879967487,2.3735075879967487
BCO TRIANGULO S.A. - PRUDENCIAL,2019-03-01,2137137.0,0.0,441948.0,0.1455,0.1039,169.51,1.507011320000018,30.386666666666667,0.0853653970364211,0,1825209.0,0.0,969846.0,0.153,0.1636,167.98,0.7014778351999817,33.15,0.08419237313559089,-2.386701991578825,2.386701991578825
BCO TRIANGULO S.A. - PRUDENCIAL,2019-06-01,2226719.0,0.0,441948.0,0.1365,0.0975999999999999,170.58,0.710811074100004,30.69666666666667,0.0924921876978459,0,1782512.0,0.0,969846.0,0.1293,0.1353,167.89,1.8887030879999989,30.82333333333333,0.0849896561918956,-2.3764058128040135,2.3764058128040135
BCO TRIANGULO S.A. - PRUDENCIAL,2019-09-01,2276134.0,0.0,491672.0,0.1285,0.0935,170.5,0.2600889164000142,30.59,0.1079796580426303,0,1696672.0,0.0,987681.0,0.1367,0.1389,169.35,0.7208535743999933,28.546666666666667,0.08234237457325269,-2.4109385095507103,2.4109385095507103
BCO TRIANGULO S.A. - PRUDENCIAL,2019-12-01,2395975.0,0.0,491672.0,0.1209,0.0931,171.91,1.767530865000011,29.096666666666664,0.1029449677746649,0,2145947.0,0.0,987681.0,0.1202,0.1027,169.09,0.3894135824999978,28.71666666666667,0.06703887554094458,-2.633090849764079,2.633090849764079
