Data;CNPJ;NOME_INSTITUICAO;NOME_CONGL;A;AA;B;C;D;E;F;G;H;S1;S2;S3;Bad_Debt;Total_Portfolio;NPL
01/04/2019;75647891;BCO CRÉDIT AGRICOLE BR S.A.;CREDIT AGRICOLE - PRUDENCIAL;72821758,32;3106457754,52;15312905,38;8720979,73;12779032,66;7243760,86;5655691,83;4896785,2;22346002,76;0,0;0,0;0,0;40142240,650000006;3256234671,2600007;0,012327809480164695
01/04/2019;78626983;BCO VR S.A.;VR - PRUDENCIAL;31698,43;0,0;703,25;17507,21;24626,23;30207,67;0,0;0,0;0,0;0,0;0,0;0,0;30207,67;104742,79;0,28839856184850526
01/04/2019;78632767;BCO OURINVEST S.A.;OURINVEST - PRUDENCIAL;207613350,19;210556887,41;2765470,0;33654989,14;4168542,27;348474,72;411294,64;199911,56;1628022,11;0,0;0,0;0,0;2587703,0300000003;461346942,04;0,0056090174101026975
01/04/2019;82937293;AF DE SC - BADESC;AF DO ESTADO DE SC S.A. - PRUDENCIAL;240033173,85;202340169,94;151322340,17;32620670,1;2719403,71;142456,8;4390724,98;2781742,12;40181729,09;0,0;0,0;0,0;47496652,99;676532410,76;0,0702060274342857
01/04/2019;87091716;CIA PROVINCIA CI;COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE;20071882,52;0,0;1005716,13;546967,44;59375,49;0,0;0,0;110674,73;0,0;0,0;0,0;0,0;110674,73;21794616,31;0,005078076549997315
01/04/2019;90400888;BCO SANTANDER (BRASIL) S.A.;SANTANDER - PRUDENCIAL;105824602923,87;120267269807,52;28732745080,0;25513708272,15;11824811091,57;4248788444,1;3609211446,77;1922024819,74;9885022457,08;0,0;0,0;0,0;19665047167,690002;311828184342,80005;0,0630637259718376
01/04/2019;91884981;BANCO JOHN DEERE S.A.;JOHN DEERE - PRUDENCIAL;2641103942,54;798838504,25;2531383811,46;1760007373,65;156702858,7;94227588,15;24580202,27;39885846,49;129659439,79;0,0;0,0;0,0;288353076,7;8176389567,299999;0,03526655308269756
01/04/2019;92228410;OMNI SA CFI;OMNI - PRUDENCIAL;633749762,29;0,16;852599063,1;432749345,85;229206964,79;68847053,77;51381200,21;44901203,16;275576354,04;0,0;0,0;0,0;440705811,18;2589010947,37;0,1702216870220974
01/04/2019;92702067;BCO DO ESTADO DO RS S.A.;BANRISUL - PRUDENCIAL;15809372627,51;4069797113,68;8468174877,38;1735224031,13;1097708350,75;729450517,07;462176928,8;345474740,71;1577209358,02;0,0;0,0;0,0;3114311544,6000004;34294588545,05;0,09081058198173113
01/04/2019;92816560;BD REGIONAL DO EXTREMO SUL;BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;5511322223,09;6225337585,01;887899499,53;395713218,48;223573053,32;32620763,62;18974731,98;59681529,48;170868808,91;0,0;0,0;0,0;282145833,99;13525991413,42;0,020859530763125068
01/04/2019;92874270;BCO A.J. RENNER S.A.;BCO A.J. RENNER S.A. - PRUDENCIAL;879714500,96;0,0;88940548,46;49664746,54;23289240,91;12136780,45;8345946,13;6594317,54;37200659,42;0,0;0,0;0,0;64277703,54;1105886740,41;0,05812322473110535
01/04/2019;92894922;BANCO ORIGINAL;ORIGINAL - PRUDENCIAL;4071896934,15;929202225,83;430607492,0;329434562,1;52461581,79;130758325,33;31265576,65;22006372,96;91114941,34;0,0;0,0;0,0;275145216,28;6088748012,150002;0,045189128492582054
01/05/2019;0;BCO DO BRASIL S.A.;BB - PRUDENCIAL;70838044745,34;308656933029,18;139436241877,09;56695070045,16;10383924220,33;13414219212,1;4597485388,15;3506283839,71;19517574724,16;0,0;0,0;0,0;41035563164,119995;627045777081,2201;0,06544269121009444
01/05/2019;208;BRB - BCO DE BRASILIA S.A.;BRB - PRUDENCIAL;2666948435,9;4649018686,38;846693795,55;582641310,55;199108752,07;54648390,64;50179716,88;94650390,81;298128584,86;0,0;0,0;0,0;497607083,19000006;9442018063,640001;0,05270134835965004
01/05/2019;360305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;85282784456,39;354498548491,47;97457180216,25;79595943771,22;29157688139,29;10418264997,72;9258438111,98;2969647536,36;16329113589,74;0,0;0,0;0,0;38975464235,799995;684967609310,4199;0,05690117854629347
01/05/2019;416968;BANCO INTER;INTER - PRUDENCIAL;2698235485,28;527066049,16;250489137,12;111234716,09;33171715,41;28823191,2;21158437,99;15706192,24;54740712,97;0,0;0,0;0,0;120428534,4;3740625637,46;0,03219475726038564
01/05/2019;556603;BANCO BARI S.A.;BARIGUI - PRUDENCIAL;454037079,79;30183257,34;54412121,86;45481781,64;4834213,65;3529600,18;2476751,58;1500185,84;2375721,24;0,0;0,0;0,0;9882258,84;598830713,12;0,016502591840207918
01/05/2019;1181521;BCO COOPERATIVO SICREDI S.A.;SICREDI - PRUDENCIAL;356033603,55;10432734528,18;17006343,79;6667807,35;687813,74;156608,26;44080,69;50247,98;167707,12;0,0;0,0;0,0;418644,05000000005;10813548740,66;3,8714769780049866e-05
01/05/2019;1522368;BCO BNP PARIBAS BRASIL S A;BNP PARIBAS - PRUDENCIAL;9962919629,49;5524889589,59;1371131451,24;219950491,94;77859389,23;62304023,85;182437896,03;45989955,29;286314322,6;0,0;0,0;0,0;577046197,77;17733796749,26;0,03253934878858241
01/05/2019;2038232;BANCOOB;BANCOOB - PRUDENCIAL;6261719159,6;343970715,51;870396650,9;585976086,86;179489394,33;13928783,08;4604749,16;3378395,26;11101838,47;0,0;0,0;0,0;33013765,97;8274565773,170001;0,0039897883314972266
01/05/2019;2658435;BCO CATERPILLAR S.A.;BCO CATERPILLAR S.A. - PRUDENCIAL;1198038278,3;1142646640,88;235598311,29;61756847,77;42988505,78;23335242,78;6061833,48;18467223,38;13685913,43;0,0;0,0;0,0;61550213,07;2742578797,09;0,022442459314316713
01/05/2019;2801938;BCO MORGAN STANLEY S.A.;MORGAN STANLEY - PRUDENCIAL;0,0;1103925201,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1103925201,2;0,0
01/05/2019;3634220;BCO HONDA S.A.;HONDA - PRUDENCIAL;1821347984,26;48044050,05;752657809,68;1453940905,36;165169993,75;67019017,35;66521873,84;30828515,46;109142785,68;0,0;0,0;0,0;273512192,33000004;4514672935,43;0,06058294725705293
01/05/2019;4332281;GOLDMAN SACHS DO BRASIL BM S.A;GOLDMAN SACHS - PRUDENCIAL;0,0;360484172,92;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;360484172,92;0,0
01/05/2019;4452473;BMW FINANCEIRA S.A. - CFI;BMW - PRUDENCIAL;648291731,7;25143286,35;534985768,7;248371090,18;45400970,82;7322956,13;1742890,77;1738220,49;6727224,23;0,0;0,0;0,0;17531291,62;1519724139,3700001;0,011535838094450206
01/05/2019;4814563;SOROCRED CFI S.A.;SOROCRED CFI S.A. - PRUDENCIAL;233588126,8;0,0;13160100,51;21592749,8;12536942,43;13570852,76;12640476,32;8684988,72;46588117,77;0,0;0,0;0,0;81484435,57;362362355,11;0,22487003525866886
01/05/2019;4862600;PORTOSEG S.A. CFI;PORTO SEGURO - PRUDENCIAL;5429036010,61;110915106,78;107015834,49;376326944,0;128106872,17;77664619,42;55898067,52;39125373,54;256105422,82;0,0;0,0;0,0;428793483,29999995;6580194251,349998;0,06516425912685303
01/05/2019;5351887;ZEMA CFI S/A;ESTRELA MINEIRA - PRUDENCIAL;249359336,62;3250,07;30039685,35;18750593,7;11946980,47;11862781,36;9244185,65;6897535,91;36062851,05;0,0;0,0;0,0;64067353,97;374167200,18;0,1712265370646578
01/05/2019;5940203;AGENCIA FOMENTO EST RJ S.A.;AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;23015284,92;0,0;60965519,35;56553365,35;67709,46;1674277,13;3867072,29;25917581,06;3482470,83;0,0;0,0;0,0;34941401,309999995;175543280,39000002;0,19904721634671277
01/05/2019;7450604;BCO CCB BRASIL S.A.;CCB - PRUDENCIAL;3770419649,98;2274372513,75;1289135550,43;173222508,52;45658990,24;58868467,69;78255959,48;61375441,58;349643139,96;0,0;0,0;0,0;548143008,71;8100952221,629999;0,06766402192157452
01/05/2019;7512441;HS FINANCEIRA;HS FINANCEIRA - PRUDENCIAL;81700839,1;0,0;7042677,78;5516263,04;3332015,84;3218950,7;3032207,28;2532317,1;18227566,81;0,0;0,0;0,0;27011041,89;124602837,64999999;0,21677710074205522
01/05/2019;7631026;GOLCRED S/A - CFI;GOLCRED - PRUDENCIAL;12266409,68;0,0;991921,59;913681,72;628597,09;652613,57;463525,72;362490,46;1694406,05;0,0;0,0;0,0;3173035,8;17973645,88;0,17653823944149055
01/05/2019;7652226;LECCA CFI S.A.;LECCA - PRUDENCIAL;40319254,38;0,0;3996779,3;42177,06;1407241,74;12256,97;9153,66;633,37;844556,29;0,0;0,0;0,0;866600,29;46632052,77;0,018583790301367854
01/05/2019;7747410;SAX S.A. CFI;SAX S.A. CFI - PRUDENCIAL;232309879,11;0,0;31125883,54;32102959,61;29983156,34;26180672,49;25344557,42;17126032,92;81368673,18;0,0;0,0;0,0;150019936,01;475541814,61;0,31547159766178273
01/05/2019;10371492;BCO YAMAHA MOTOR S.A.;YAMAHA MOTOR - PRUDENCIAL;1643361,58;1181433,79;709028042,93;271626648,64;19356961,23;12442249,66;9608811,9;7975073,53;38703238,45;0,0;0,0;0,0;68729373,54;1071565821,71;0,06413919905575373
01/05/2019;10664513;BCO AGIBANK S.A.;AGIBANK - PRUDENCIAL;967337097,11;0,0;73750745,04;65007952,74;60660218,09;74754843,5;63464577,14;79474782,63;445051842,32;0,0;0,0;0,0;662746045,5899999;1829502058,57;0,3622548783071741
01/05/2019;11417016;SCANIA BCO S.A.;SCANIA - PRUDENCIAL;940943772,19;101422406,31;1869737836,42;122584259,24;11736174,26;579503,3;4826014,96;240328,65;1375237,48;0,0;0,0;0,0;7021084,390000001;3053445532,81;0,002299397292192304
01/05/2019;11476673;BANCO RANDON S.A.;RANDON - PRUDENCIAL;248420123,35;5109355,88;124392506,32;5454119,65;618405,57;4021030,72;684134,91;2978913,85;2060756,18;0,0;0,0;0,0;9744835,66;393739346,43;0,02474945861610115
01/05/2019;11760553;GAZINCRED S.A. SCFI;GAZIN - PRUDENCIAL;70428086,81;0,0;2009466,63;1541148,77;1135235,67;1116923,17;864869,89;736410,69;4319499,5;0,0;0,0;0,0;7037703,25;82151641,13000001;0,08566722652397485
01/05/2019;13009717;BCO DO EST. DE SE S.A.;BCO DO EST. DE SE S.A. - PRUDENCIAL;1166073488,07;408817396,29;598252105,2;258155513,54;52157399,96;23744623,25;8737447,49;23493891,03;52085179,3;0,0;0,0;0,0;108061141,07;2591517044,13;0,04169802445049219
01/05/2019;13220493;BR PARTNERS BI;BR PARTNERS - PRUDENCIAL;20086029,09;0,0;9663744,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29749773,32;0,0
01/05/2019;14388334;PARANA BCO S.A.;PARANÁ BANCO - PRUDENCIAL;3103592965,62;0,0;67368153,96;46388301,96;18713779,74;35042701,37;13464827,84;100482352,5;34730696,62;0,0;0,0;0,0;183720578,32999998;3419783779,6099997;0,05372286383291517
01/05/2019;15114366;BCO BOCOM BBM S.A.;BOCOM - PRUDENCIAL;1424895637,88;1961874354,45;648261216,19;119733953,43;76756,81;27341298,45;10873325,71;13916040,97;9619895,38;0,0;0,0;0,0;61750560,51;4216592479,27;0,014644659357901857
01/05/2019;15163587;DESENBAHIA AG FOMENTO BAHIA SA;DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;121660611,3;180756392,86;188256929,26;144352819,0;13884830,28;2242543,64;3047876,36;8165711,82;20986116,51;0,0;0,0;0,0;34442248,33;683353831,0300001;0,050401778355564586
01/05/2019;17184037;BCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL;3193213908,37;573132220,23;347759682,67;139877403,13;213945103,47;193075540,26;175715289,57;78277041,08;404559533,89;0,0;0,0;0,0;851627404,8;5319555722,67;0,16009370879802529
01/05/2019;17351180;BCO TRIANGULO S.A.;BCO TRIANGULO S.A. - PRUDENCIAL;883189705,71;333439216,21;191577440,89;229627968,03;43357678,34;26530337,1;24664525,4;18212918,31;98930635,76;0,0;0,0;0,0;168338416,57;1849530425,7500002;0,09101684093774091
01/05/2019;18236120;NU PAGAMENTOS S.A.;NU PAGAMENTOS - PRUDENCIAL;7411887188,21;0,0;135560234,28;129463059,98;71192017,71;69138674,32;57673818,08;43239294,29;234680998,17;0,0;0,0;0,0;404732784,86;8152835285,04;0,04964319414163343
01/05/2019;22639377;SINOSSERRA S/A - SCFI;SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;49914550,75;0,0;6028960,8;788986,19;509658,05;181267,81;147983,21;36539,57;312581,69;0,0;0,0;0,0;678372,28;57920528,07;0,011712121809044136
01/05/2019;23862762;AVISTA S.A. CFI;AVISTA S.A. CFI - PRUDENCIAL;199355459,0;0,0;157271496,24;148606353,14;22066326,23;23887260,8;15895987,66;869608,56;135956,77;0,0;0,0;0,0;40788813,79000001;568088448,4;0,07180011124126918
01/05/2019;27406222;DACASA FINANCEIRA S/A - SCFI;DACASA FINANCEIRA - PRUDENCIAL;476889938,05;0,0;38620574,69;36741539,01;31897472,49;35105502,2;36422573,41;36208068,52;185448176,99;0,0;0,0;0,0;293184321,12;877333845,36;0,33417646278047836
01/05/2019;28127603;BCO BANESTES S.A.;BANESTES - PRUDENCIAL;1048450710,52;1977780863,92;504854019,97;177531476,87;117758108,33;57855863,46;54164220,89;56677772,89;171898400,97;0,0;0,0;0,0;340596258,21000004;4166971437,82;0,08173712330223865
01/05/2019;28195667;BCO ABC BRASIL S.A.;ABC-BRASIL - PRUDENCIAL;4492455375,42;1328207843,65;4918854844,24;1477243423,1;344374170,29;277444699,18;57139645,07;58456212,19;45533026,92;0,0;0,0;0,0;438573583,36;12999709240,06;0,03373718406012409
01/05/2019;30306294;BANCO BTG PACTUAL S.A.;BTG PACTUAL - PRUDENCIAL;8287780373,65;9571603003,47;2309390026,89;578298367,54;512482841,83;884170606,99;318467963,13;105848919,3;78402369,7;0,0;0,0;0,0;1386889859,12;22646444472,5;0,061240953775508825
01/05/2019;30723886;BCO MODAL S.A.;BCO MODAL S.A. - PRUDENCIAL;135851351,52;1321669,2;104462084,9;47427975,48;292322,24;418661,34;159220,79;197802,76;8595,86;0,0;0,0;0,0;784280,75;290139684,09000003;0,00270311437216813
01/05/2019;31872495;BCO C6 S.A.;BANCO C6;61101396,68;0,0;356553,66;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;61457950,339999996;0,0
01/05/2019;31895683;BCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL;774912819,18;907781445,71;191679779,77;36839847,95;19185880,32;12013156,05;3779477,4;1673133,04;23629699,44;0,0;0,0;0,0;41095465,93000001;1971495238,86;0,020844821290952296
01/05/2019;33172537;BCO J.P. MORGAN S.A.;JP MORGAN CHASE - PRUDENCIAL;153742972,97;2193336282,34;413496290,97;0,0;0,0;94197986,75;0,0;0,0;0,0;0,0;0,0;0,0;94197986,75;2854773533,0299997;0,032996658284841295
01/05/2019;33466988;BCO CAIXA GERAL BRASIL S.A.;CAIXA GERAL - PRUDENCIAL;52295260,3;422064,29;80582242,25;42383176,14;12671132,97;37558004,51;31643500,57;13214210,22;2723855,8;0,0;0,0;0,0;85139571,1;273493447,05;0,3113038795567003
01/05/2019;33479023;BCO CITIBANK S.A.;CITIBANK - PRUDENCIAL;4307893222,11;5324971141,68;844105928,28;349714629,88;32806931,96;1435139,8;1532860,48;2066400,12;63075166,71;0,0;0,0;0,0;68109567,11;10927601421,02;0,006232801187183357
01/05/2019;33603457;BCO RODOBENS S.A.;RODOBENS - PRUDENCIAL;897720626,24;37571834,4;59931872,93;72930062,07;37246106,97;30212810,21;3527287,09;10551650,03;14331912,28;0,0;0,0;0,0;58623659,61;1164024162,22;0,050362923307531955
01/05/2019;33644196;BCO FATOR S.A.;FATOR - PRUDENCIAL;5932,98;0,0;17092014,86;31185,64;0,0;862,3;0,0;7496059,7;249271,61;0,0;0,0;0,0;7746193,61;24875327,09;0,31140067352577677
01/05/2019;33657248;BNDES;BNDES - PRUDENCIAL;97775365725,09;40533840139,62;113663541130,97;26748800871,42;3617382464,87;7448042712,49;1981169832,59;47141220,09;13922708885,19;0,0;0,0;0,0;23399062650,36;305737992982,32996;0,07653305505839551
01/05/2019;33923798;BCO MÁXIMA S.A.;MÁXIMA - PRUDENCIAL;522981131,37;23088270,87;126238555,72;137923208,25;14959476,34;19165116,5;1417717,59;786827,67;8555325,15;0,0;0,0;0,0;29924986,910000004;855115629,46;0,034995251962471365
01/05/2019;33987793;BI CREDIT SUISSE S.A.;CREDIT SUISSE - PRUDENCIAL;2734102922,43;562742167,02;138694275,4;372114527,47;6404361,64;50717676,78;0,0;0,0;139864459,17;0,0;0,0;0,0;190582135,95;4004640389,91;0,0475903245720106
01/05/2019;34111187;HAITONG BI DO BRASIL S.A.;HAITONG - PRUDENCIAL;148595264,68;119780526,51;24332640,34;0,0;0,0;14297482,91;0,0;0,0;5463112,78;0,0;0,0;0,0;19760595,69;312469027,21999997;0,06324017412480107
01/05/2019;45246410;PLURAL BCO BM;BRASIL PLURAL - PRUDENCIAL;89744,37;23462986,58;8742776,6;1826335,29;185150,61;0,0;0,0;5768756,58;0,0;0,0;0,0;0,0;5768756,58;40075750,03;0,1439463160560092
01/05/2019;48795256;BCO ANDBANK S.A.;ANDBANK - PRUDENCIAL;3074954,15;391230,16;269622,89;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3735807,2;0,0
01/05/2019;49336860;ING BANK N.V.;ING - PRUDENCIAL;142430215,03;1636751328,0;2004631537,68;38026527,04;0,0;78175452,97;0,0;0,0;0,0;0,0;0,0;0,0;78175452,97;3900015060,72;0,020044910533132062
01/05/2019;58017179;BCO VOLVO BRASIL S.A.;VOLVO - PRUDENCIAL;1458655483,27;434092932,26;1164750999,42;399481185,65;153838281,05;16167390,48;5952608,7;2934198,74;23941784,19;0,0;0,0;0,0;48995982,11;3659814863,76;0,01338755754974523
01/05/2019;58160789;BCO SAFRA S.A.;SAFRA - PRUDENCIAL;20520924727,6;38066280330,15;4736182324,07;1629094128,5;401178128,87;817441116,17;83984831,89;136719358,47;1001842155,76;0,0;0,0;0,0;2039987462,29;67393647101,48;0,030269729418534477
01/05/2019;58616418;BCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL;325774533,28;856684540,21;841772827,69;104036927,53;120906481,97;9511260,1;16602945,3;107117864,7;36636228,71;0,0;0,0;0,0;169868298,81;2419043609,4900002;0,07022126353720957
01/05/2019;59109165;BCO VOLKSWAGEN S.A;VOLKSWAGEN - PRUDENCIAL;9191164617,92;1235590196,76;2675481931,84;1220380014,09;401399979,55;176551707,12;153820529,35;33709054,93;253502734,8;0,0;0,0;0,0;617584026,2;15341600766,36;0,040255514115202076
01/05/2019;59274605;BCO GM S.A.;GM - PRUDENCIAL;6981310343,26;51898481,36;938152687,26;1281380283,13;178557565,38;47043699,23;25192266,4;19028917,24;91207581,9;0,0;0,0;0,0;182472464,76999998;9613771825,16;0,018980319908618502
01/05/2019;59285411;BANCO PAN;PAN - PRUDENCIAL;19155942144,75;1420301,17;730214785,12;571404579,17;368691505,83;240991276,58;273896392,0;208092923,14;836849426,03;0,0;0,0;0,0;1559830017,75;22387503333,789997;0,06967413893784713
01/05/2019;59588111;BCO VOTORANTIM S.A.;VOTORANTIM - PRUDENCIAL;23548711680,85;3750457955,89;10007737951,89;9090947406,0;1358453944,75;626843131,02;581789399,24;1406475123,2;1636158907,22;0,0;0,0;0,0;4251266560,6800003;52007575500,06;0,08174321759481167
01/05/2019;60518222;BCO SUMITOMO MITSUI BRASIL S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;65983895,85;1288824228,24;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1354808124,09;0,0
01/05/2019;60746948;BCO BRADESCO S.A.;BRADESCO - PRUDENCIAL;154007068589,94;139909560196,91;40317846158,88;47547815916,41;8921954114,33;7086318326,53;6591667067,84;4265337210,7;18562884510,2;0,0;0,0;0,0;36506207115,270004;427210452091,74005;0,0854525139460553
01/05/2019;60770336;BCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL;4749489013,66;1461679672,8;995741144,86;483872866,26;34182700,82;8738816,64;7559840,49;3531592,46;20329756,47;0,0;0,0;0,0;40160006,06;7765125404,46;0,0051718425612204
01/05/2019;60779196;CREFISA S.A. CFI;CREFISA S.A. CFI - PRUDENCIAL;1034534847,25;7116,84;106649266,69;176979835,06;284047785,4;162441941,65;78554759,27;103106814,05;420221939,01;0,0;0,0;0,0;764325453,98;2366544305,2200003;0,32297111543362644
01/05/2019;60814191;BCO MERCEDES-BENZ S.A.;MERCEDES-BENZ - PRUDENCIAL;6371028036,6;429355510,11;2089544296,14;718460510,81;207892260,45;265952855,38;72304029,0;185590422,95;34719402,25;0,0;0,0;0,0;558566709,5799999;10374847323,69;0,05383854741694027
01/05/2019;60872504;ITAÚ UNIBANCO HOLDING S.A.;ITAU - PRUDENCIAL;191397630209,1;236038630234,82;57486389207,69;23042456067,19;9834563205,34;6126716950,85;5407395517,06;7077402822,5;13333760769,92;0,0;0,0;0,0;31945276060,33;549744944984,47003;0,05810926749173189
01/05/2019;60889128;BCO SOFISA S.A.;SOFISA - PRUDENCIAL;2312904118,56;504537,17;809779675,11;151775714,29;22482178,0;36262390,45;158234,67;87665,43;14891786,35;0,0;0,0;0,0;51400076,900000006;3348846300,03;0,015348592409134915
01/05/2019;61024352;BCO INDUSVAL S.A.;INDUSVAL - PRUDENCIAL;15102635,37;75166240,72;81791759,96;93653203,93;18225200,37;11999810,78;955207,09;4184610,22;10683828,98;0,0;0,0;0,0;27823457,07;311762497,42;0,08924568317310087
01/05/2019;61088183;BCO MIZUHO S.A.;MIZUHO - PRUDENCIAL;1813631,47;1448153718,72;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1449967350,19;0,0
01/05/2019;61186680;BCO BMG S.A.;BMG - PRUDENCIAL;9199020581,32;0,0;207891334,74;97939001,49;79650656,36;139577862,5;60638809,9;69952363,63;362274227,65;0,0;0,0;0,0;632443263,68;10216944837,589998;0,06190140729282654
01/05/2019;61533584;BCO SOCIETE GENERALE BRASIL;SOCIETE GENERALE - PRUDENCIAL;641691675,73;566671809,58;411097950,08;21085376,32;2800310,65;4093339,57;4570442,83;30530,9;182819165,45;0,0;0,0;0,0;191513478,75;1834860601,1100001;0,1043749474124322
01/05/2019;61747085;TULLETT PREBON BRASIL CVC LTDA;TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1107126,65;871760,76;0,0;0,0;0,0;0,0;29,11;0,0;61,97;0,0;0,0;0,0;91,08;1978978,49;4,602374430052547e-05
01/05/2019;61820817;BCO PAULISTA S.A.;SOCOPA - PRUDENCIAL;9685233,36;0,0;389801823,19;79975824,95;3652814,45;16905311,49;6783425,28;8170,88;632703,56;0,0;0,0;0,0;24329611,209999997;507445307,16;0,04794528763338972
01/05/2019;62073200;BOFA MERRILL LYNCH BM S.A.;BOFA MERRILL LYNCH - PRUDENCIAL;1520609,76;657330009,77;3180171,93;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;662030791,4599999;0,0
01/05/2019;62144175;BCO PINE S.A.;PINE - PRUDENCIAL;543456368,66;278495558,54;1114568387,91;685752684,73;150318776,19;151702542,64;89785644,56;184299875,5;63307819,59;0,0;0,0;0,0;489095882,28999996;3261687658,32;0,14995178371613882
01/05/2019;62232889;BCO DAYCOVAL S.A;BCO DAYCOVAL S.A - PRUDENCIAL;7643809788,96;1141409230,71;6314752437,58;1096207932,2;416378063,78;82504301,76;75749814,8;21789413,27;667136834,49;0,0;0,0;0,0;847180364,32;17459737817,550003;0,04852194077441643
01/05/2019;62331228;DEUTSCHE BANK S.A.BCO ALEMAO;DEUTSCHE - PRUDENCIAL;14059740,34;1508363917,2;117882965,14;0,0;0,0;0,0;0,0;0,0;3403363,66;0,0;0,0;0,0;3403363,66;1643709986,3400002;0,002070537800636089
01/05/2019;68900810;BCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL;535573485,27;0,0;306236280,98;71091598,76;34487565,41;587542,0;1456720,52;574624,86;12000597,26;0,0;0,0;0,0;14619484,64;962008415,06;0,01519683654647469
01/05/2019;71027866;BCO BS2 S.A.;BS2 - PRUDENCIAL;484252983,75;73116204,74;76230686,88;34679650,96;12950795,24;7479705,52;11987433,13;4568845,07;1314164,93;0,0;0,0;0,0;25350148,65;706580470,22;0,03587722802769656
01/05/2019;75647891;BCO CRÉDIT AGRICOLE BR S.A.;CREDIT AGRICOLE - PRUDENCIAL;87046840,11;2537422417,32;5753207,57;8422503,11;3351302,36;10199258,84;6463453,55;5138890,49;22012655,47;0,0;0,0;0,0;43814258,35;2685810528,8199997;0,016313235010382367
01/05/2019;78626983;BCO VR S.A.;VR - PRUDENCIAL;4363,1;0,0;19474,28;5480,82;15002,91;23363,09;29939,33;0,0;0,0;0,0;0,0;0,0;53302,42;97623,53;0,5459997195348294
01/05/2019;78632767;BCO OURINVEST S.A.;OURINVEST - PRUDENCIAL;184597385,0;182256587,78;17618185,38;3257891,61;14459247,6;135270,82;328470,33;425947,38;1535798,23;0,0;0,0;0,0;2425486,76;404614784,13;0,005994557923075562
01/05/2019;82937293;AF DE SC - BADESC;AF DO ESTADO DE SC S.A. - PRUDENCIAL;237038690,82;203237107,16;157263778,67;33413599,33;4596436,08;283531,35;4252049,49;105651,0;40893794,94;0,0;0,0;0,0;45535026,78;681084638,8399999;0,06685663452570843
