Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,NPL,Estresse_Alto_P90,RWA_Credito_lag4,RWA_Mercado_lag4,RWA_Operacional_lag4,Capital_Principal_lag4,Alavancagem_lag4,PIB_lag4,IPCA_lag4,Spread_lag4,Prob_Estresse_P90,Log_Odds_Estresse_P90,Score_Robustez_P90,Alerta_Estresse
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2025-06-01,21868754.0,2978837.0,1402578.0,0.1984,0.1723,194.33,0.9327766831999762,31.666666666666668,0.0223357546613044,0,18697865.0,26690.0,1614729.0,0.2157,0.1691,189.49,1.053515670799987,29.07333333333333,0.0005612278039381,-7.484822281987577,7.484822281987577,0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2025-09-01,21893178.0,2657716.0,1239388.0,0.2084,0.1748999999999999,,0.6304326271999727,31.94666666666667,0.0253549141301038,0,19189647.0,14913.0,1865520.0,0.2137,0.1682999999999999,190.99,0.8015076655999875,28.473333333333333,0.0005104958453481,-7.57961743269739,7.57961743269739,0
BMG - PRUDENCIAL,2017-03-01,8146514.0,11351.0,69901.0,0.1155,0.0663,164.34,0.9630321349999972,41.17333333333333,0.0675230847748846,0,9538223.0,59464.0,38424.0,0.088,0.0572,163.26,2.6208101489999747,35.07,0.0138274623014378,-4.267174690383352,4.267174690383352,0
BMG - PRUDENCIAL,2017-06-01,8250986.0,13703.0,69901.0,0.125,0.0724,165.65,0.2193980018000196,36.63666666666666,0.0764391060842011,0,9223667.0,62036.0,38424.0,0.0675,0.0429,163.72,1.7496396530000125,38.303333333333335,0.0164205932494134,-4.092662140558965,4.092662140558965,0
BMG - PRUDENCIAL,2017-09-01,8741445.0,27786.0,616461.0,0.1206,0.0735,166.12,0.5911447296000016,36.16333333333333,0.0769460996446557,0,9449731.0,34592.0,29609.0,0.0795,0.0501,162.92,1.043057830399996,39.71333333333333,0.0154700407352761,-4.153259030901789,4.153259030901789,0
BMG - PRUDENCIAL,2017-12-01,8741178.0,6507.0,616461.0,0.1336,0.0810999999999999,167.13,1.144261174399985,33.526666666666664,0.0759686146713242,0,8991796.0,11878.0,29609.0,0.1344999999999999,0.0828,162.73,0.7417894039999817,40.38,0.0170976310285507,-4.051569878287538,4.051569878287538,0
BMG - PRUDENCIAL,2018-03-01,8528815.0,15832.0,653577.0,0.1176,0.0713999999999999,167.98,0.7014778351999817,33.15,0.0700304739328392,0,8146514.0,11351.0,69901.0,0.1155,0.0663,164.34,0.9630321349999972,41.17333333333333,0.0237356477093382,-3.7167553617599993,3.7167553617599993,0
BMG - PRUDENCIAL,2018-06-01,8556407.0,32030.0,653577.0,0.1389,0.0843999999999999,167.89,1.8887030879999989,30.82333333333333,0.0722594864729756,0,8250986.0,13703.0,69901.0,0.125,0.0724,165.65,0.2193980018000196,36.63666666666666,0.0190069482914339,-3.9437607649125193,3.9437607649125193,0
BMG - PRUDENCIAL,2018-09-01,10079075.0,11748.0,659321.0,0.1309,0.0883,169.35,0.7208535743999933,28.546666666666667,0.0672093307075206,0,8741445.0,27786.0,616461.0,0.1206,0.0735,166.12,0.5911447296000016,36.16333333333333,0.0205800026742739,-3.862640696745885,3.862640696745885,0
BMG - PRUDENCIAL,2018-12-01,10413672.0,657.0,659321.0,0.1235,0.0846,169.09,0.3894135824999978,28.71666666666667,0.0656929345774516,0,8741178.0,6507.0,616461.0,0.1336,0.0810999999999999,167.13,1.144261174399985,33.526666666666664,0.0192406797897085,-3.931300311573488,3.931300311573488,0
BMG - PRUDENCIAL,2019-03-01,10705567.0,12214.0,715757.0,0.124,0.0895,169.51,1.507011320000018,30.386666666666667,0.0604342165339567,0,8528815.0,15832.0,653577.0,0.1176,0.0713999999999999,167.98,0.7014778351999817,33.15,0.020467215829426,-3.868251329056872,3.868251329056872,0
BMG - PRUDENCIAL,2019-06-01,11086913.0,5067.0,715757.0,0.1289,0.0955,170.58,0.710811074100004,30.69666666666667,0.0562069392308122,0,8556407.0,32030.0,653577.0,0.1389,0.0843999999999999,167.89,1.8887030879999989,30.82333333333333,0.0193134852837572,-3.927449280448211,3.927449280448211,0
BMG - PRUDENCIAL,2019-09-01,11452348.0,26008.0,729134.0,0.1308,0.0957,170.5,0.2600889164000142,30.59,0.0561183696247585,0,10079075.0,11748.0,659321.0,0.1309,0.0883,169.35,0.7208535743999933,28.546666666666667,0.0104431693529903,-4.551309082938601,4.551309082938601,0
BMG - PRUDENCIAL,2019-12-01,12270657.0,11746.0,729134.0,0.2153999999999999,0.1586,171.91,1.767530865000011,29.096666666666664,0.0573954868994317,0,10413672.0,657.0,659321.0,0.1235,0.0846,169.09,0.3894135824999978,28.71666666666667,0.0094391405937323,-4.6534063702542845,4.6534063702542845,0
BMG - PRUDENCIAL,2020-03-01,13603714.0,30741.0,759206.0,0.1898999999999999,0.1462,168.09,0.5308473674999981,28.24,0.0591277159615995,0,10705567.0,12214.0,715757.0,0.124,0.0895,169.51,1.507011320000018,30.386666666666667,0.0095251118668689,-4.644252847703528,4.644252847703528,0
BMG - PRUDENCIAL,2020-06-01,14492169.0,4397.0,759206.0,0.1893,0.1374,153.27,-0.4306129372000034,24.44333333333333,0.0585805423151198,0,11086913.0,5067.0,715757.0,0.1289,0.0955,170.58,0.710811074100004,30.69666666666667,0.0080107103991589,-4.81893286437285,4.81893286437285,0
BMG - PRUDENCIAL,2020-09-01,14963905.0,3848.0,823355.0,0.1839,0.1236999999999999,165.34,1.2447095295999857,21.71666666666667,0.0583207547847868,0,11452348.0,26008.0,729134.0,0.1308,0.0957,170.5,0.2600889164000142,30.59,0.0068474422876537,-4.97700909160631,4.97700909160631,0
BMG - PRUDENCIAL,2020-12-01,16903395.0,9331.0,823355.0,0.1701,0.1128999999999999,171.47,3.131382328999988,20.72,0.0567599298432676,0,12270657.0,11746.0,729134.0,0.2153999999999999,0.1586,171.91,1.767530865000011,29.096666666666664,0.0047055947030647,-5.354286415063664,5.354286415063664,0
BMG - PRUDENCIAL,2021-03-01,16106254.0,6488.0,953537.0,0.1677,0.109,173.12,2.052492994999988,22.403333333333336,0.0536296929434124,0,13603714.0,30741.0,759206.0,0.1898999999999999,0.1462,168.09,0.5308473674999981,28.24,0.0030667973406617,-5.78404996391758,5.78404996391758,0
BMG - PRUDENCIAL,2021-06-01,16635297.0,3147.0,953537.0,0.158,0.098,172.06,1.6786286369000036,21.46333333333333,0.0565068850091626,0,14492169.0,4397.0,759206.0,0.1893,0.1374,153.27,-0.4306129372000034,24.44333333333333,0.0025374944452307,-5.974037404447671,5.974037404447671,0
BMG - PRUDENCIAL,2021-09-01,17537238.0,3507.0,1099107.0,0.1338,0.0819999999999999,172.27,3.0196768831999954,21.08666666666667,0.0544740469108398,0,14963905.0,3848.0,823355.0,0.1839,0.1236999999999999,165.34,1.2447095295999857,21.71666666666667,0.0018049790018406,-6.315399710755176,6.315399710755176,0
BMG - PRUDENCIAL,2021-12-01,16841915.0,4316.0,1099107.0,0.1394,0.0803,174.3,2.958021687500012,22.62,0.056217892350574,0,16903395.0,9331.0,823355.0,0.1701,0.1128999999999999,171.47,3.131382328999988,20.72,0.0008946771814736,-7.018152518301145,7.018152518301145,0
BMG - PRUDENCIAL,2022-03-01,17304548.0,10026.0,1337594.0,0.1343,0.0807,175.72,3.2006523548000043,24.72,0.0554695473980447,0,16106254.0,6488.0,953537.0,0.1677,0.109,173.12,2.052492994999988,22.403333333333336,0.0012160682343431,-6.710915575098278,6.710915575098278,0
BMG - PRUDENCIAL,2022-06-01,19226619.0,25968.0,1337594.0,0.1157,0.0654,177.81,2.215266379399994,25.546666666666667,0.0441110323767364,0,16635297.0,3147.0,953537.0,0.158,0.098,172.06,1.6786286369000036,21.46333333333333,0.0010002660905342,-6.9064884572533165,6.9064884572533165,0
BMG - PRUDENCIAL,2022-09-01,21229695.0,5613.0,1562931.0,0.1043999999999999,0.0616,179.54,-1.3245430992000151,27.44,0.0463134316923626,0,17537238.0,3507.0,1099107.0,0.1338,0.0819999999999999,172.27,3.0196768831999954,21.08666666666667,0.0008476485060173,-7.07219649785822,7.07219649785822,0
BMG - PRUDENCIAL,2022-12-01,22358483.0,7515.0,1562931.0,0.1079,0.065,180.33,1.6286339977999995,29.036666666666665,0.0511049296307121,0,16841915.0,4316.0,1099107.0,0.1394,0.0803,174.3,2.958021687500012,22.62,0.0010656895777152,-6.8430669408115765,6.8430669408115765,0
BMG - PRUDENCIAL,2023-03-01,22918936.0,9018.0,1846019.0,0.1003999999999999,0.0637,182.74,2.094210609200031,30.19,0.0560122999682607,0,17304548.0,10026.0,1337594.0,0.1343,0.0807,175.72,3.2006523548000043,24.72,0.0010673261807092,-6.841530758416087,6.841530758416087,0
BMG - PRUDENCIAL,2023-06-01,22482360.0,58254.0,1846019.0,0.0919,0.0578,184.28,0.760729877599986,32.02333333333333,0.0603553042200401,0,19226619.0,25968.0,1337594.0,0.1157,0.0654,177.81,2.215266379399994,25.546666666666667,0.0005269570783614,-7.547864362105173,7.547864362105173,0
BMG - PRUDENCIAL,2023-09-01,22582509.0,73223.0,2048341.0,0.0942,0.0612,184.44,0.6111867176000096,31.51333333333333,0.0618172001670742,0,21229695.0,5613.0,1562931.0,0.1043999999999999,0.0616,179.54,-1.3245430992000151,27.44,0.0002655988720767,-8.233257753020302,8.233257753020302,0
BMG - PRUDENCIAL,2023-12-01,23121514.0,27497.0,2048341.0,0.0939,0.0624,185.03,1.083587763199989,30.41333333333333,0.0405564119232195,0,22358483.0,7515.0,1562931.0,0.1079,0.065,180.33,1.6286339977999995,29.036666666666665,0.0002099940547256,-8.468221322471416,8.468221322471416,0
BMG - PRUDENCIAL,2024-03-01,23729097.0,189506.0,2183236.0,0.0931,0.0608999999999999,186.65,1.415491577599992,29.896666666666665,0.0506884071644885,0,22918936.0,9018.0,1846019.0,0.1003999999999999,0.0637,182.74,2.094210609200031,30.19,0.0002021397608312,-8.506349054408105,8.506349054408105,0
BMG - PRUDENCIAL,2024-06-01,23785868.0,72798.0,2183236.0,0.0986,0.0641,189.49,1.053515670799987,29.07333333333333,0.0511962391014257,0,22482360.0,58254.0,1846019.0,0.0919,0.0578,184.28,0.760729877599986,32.02333333333333,0.0002221744926655,-8.411825282755736,8.411825282755736,0
BMG - PRUDENCIAL,2024-09-01,24460248.0,34095.0,2335791.0,0.1009,0.0668,190.99,0.8015076655999875,28.473333333333333,0.050167759075687,0,22582509.0,73223.0,2048341.0,0.0942,0.0612,184.44,0.6111867176000096,31.51333333333333,0.0002279314245357,-8.386237786525124,8.386237786525124,0
BMG - PRUDENCIAL,2024-12-01,25748488.0,49886.0,2335791.0,0.0969,0.0596999999999999,191.11,1.47713535680003,27.96,0.0457771882498791,0,23121514.0,27497.0,2048341.0,0.0939,0.0624,185.03,1.083587763199989,30.41333333333333,0.0001917544469884,-8.559103153655949,8.559103153655949,0
BMG - PRUDENCIAL,2025-03-01,26503925.0,85022.0,2990987.0,0.0868,0.0553,193.61,2.040339737600028,29.313333333333333,0.0368164712177388,0,23729097.0,189506.0,2183236.0,0.0931,0.0608999999999999,186.65,1.415491577599992,29.896666666666665,0.0001451605509249,-8.837525009344116,8.837525009344116,0
BMG - PRUDENCIAL,2025-06-01,25765656.0,4822.0,2990987.0,0.0907,0.0579,194.33,0.9327766831999762,31.666666666666668,0.0394533211049112,0,23785868.0,72798.0,2183236.0,0.0986,0.0641,189.49,1.053515670799987,29.07333333333333,0.0001397471499735,-8.875536083070498,8.875536083070498,0
BMG - PRUDENCIAL,2025-09-01,25085764.0,23870.0,3100100.0,0.0946,0.0594,,0.6304326271999727,31.94666666666667,0.0398200678326045,0,24460248.0,34095.0,2335791.0,0.1009,0.0668,190.99,0.8015076655999875,28.473333333333333,0.0001154797945232,-9.066299496135732,9.066299496135732,0
BMP SCMEPP LTDA - PRUDENCIAL,2023-03-01,252466.0,0.0,25247.0,0.0,0.0,182.74,2.094210609200031,30.19,0.0113961949578008,0,221393.0,0.0,22139.0,0.0,0.0,175.72,3.2006523548000043,24.72,0.2021006916005653,-1.373216363188395,1.373216363188395,1
BMP SCMEPP LTDA - PRUDENCIAL,2023-06-01,328616.0,0.0,32862.0,0.0,0.0,184.28,0.760729877599986,32.02333333333333,0.0519804744098946,0,253666.0,0.0,25367.0,0.0,0.0,177.81,2.215266379399994,25.546666666666667,0.1916902752297299,-1.4390643882754584,1.4390643882754584,1
BMP SCMEPP LTDA - PRUDENCIAL,2023-09-01,458563.0,0.0,69548.0,0.0,0.0,184.44,0.6111867176000096,31.51333333333333,0.1043748622780584,0,264588.0,0.0,26459.0,0.0,0.0,179.54,-1.3245430992000151,27.44,0.1714723925834814,-1.5752278811422171,1.5752278811422171,0
BMP SCMEPP LTDA - PRUDENCIAL,2023-12-01,496461.0,0.0,69548.0,0.0,0.0,185.03,1.083587763199989,30.41333333333333,0.1001478390032007,0,323305.0,0.0,32330.0,0.0,0.0,180.33,1.6286339977999995,29.036666666666665,0.1924084288955393,-1.4344361030394313,1.4344361030394313,1
BMP SCMEPP LTDA - PRUDENCIAL,2024-03-01,464824.0,0.0,95596.0,0.0,0.0,186.65,1.415491577599992,29.896666666666665,0.0899055300663482,0,252466.0,0.0,25247.0,0.0,0.0,182.74,2.094210609200031,30.19,0.1973507580959071,-1.402935165579039,1.402935165579039,1
BMP SCMEPP LTDA - PRUDENCIAL,2024-06-01,556936.0,0.0,95596.0,0.0,0.0,189.49,1.053515670799987,29.07333333333333,0.0211653172057183,0,328616.0,0.0,32862.0,0.0,0.0,184.28,0.760729877599986,32.02333333333333,0.1883631947459028,-1.4606809699710868,1.4606809699710868,1
BMP SCMEPP LTDA - PRUDENCIAL,2024-09-01,186140.0,0.0,119555.0,0.0,0.0,190.99,0.8015076655999875,28.473333333333333,0.0380202272411647,0,458563.0,0.0,69548.0,0.0,0.0,184.44,0.6111867176000096,31.51333333333333,0.1807381053063101,-1.5113547551596729,1.5113547551596729,1
BMP SCMEPP LTDA - PRUDENCIAL,2024-12-01,294036.0,0.0,119555.0,0.0,0.0,191.11,1.47713535680003,27.96,0.0350729771479485,0,496461.0,0.0,69548.0,0.0,0.0,185.03,1.083587763199989,30.41333333333333,0.1760510904682684,-1.5433342854484724,1.5433342854484724,1
BMP SCMEPP LTDA - PRUDENCIAL,2025-03-01,323486.0,0.0,147361.0,0.0,0.0,193.61,2.040339737600028,29.313333333333333,0.0,0,464824.0,0.0,95596.0,0.0,0.0,186.65,1.415491577599992,29.896666666666665,0.175482431265167,-1.54725951910051,1.54725951910051,1
BMP SCMEPP LTDA - PRUDENCIAL,2025-06-01,633334.0,0.0,147361.0,0.0,0.0,194.33,0.9327766831999762,31.666666666666668,0.0,0,556936.0,0.0,95596.0,0.0,0.0,189.49,1.053515670799987,29.07333333333333,0.1590883263121989,-1.665027069856451,1.665027069856451,0
BMP SCMEPP LTDA - PRUDENCIAL,2025-09-01,827866.0,0.0,213057.0,0.0,0.0,,0.6304326271999727,31.94666666666667,0.0,0,186140.0,0.0,119555.0,0.0,0.0,190.99,0.8015076655999875,28.473333333333333,0.1709573666342511,-1.578857373905847,1.578857373905847,0
BMW - PRUDENCIAL,2017-03-01,1190378.0,0.0,120958.0,0.1962,0.0,164.34,0.9630321349999972,41.17333333333333,0.083513955480538,0,1174532.0,0.0,110695.0,0.1992,0.0,163.26,2.6208101489999747,35.07,0.1658197854458162,-1.615547894943923,1.615547894943923,0
BMW - PRUDENCIAL,2017-06-01,1189470.0,0.0,120958.0,0.1993,0.0,165.65,0.2193980018000196,36.63666666666666,0.0861678065707043,0,1226878.0,0.0,110695.0,0.1873999999999999,0.0,163.72,1.7496396530000125,38.303333333333335,0.1725414506420709,-1.567721513524336,1.567721513524336,0
BMW - PRUDENCIAL,2017-09-01,1270993.0,0.0,142432.0,0.1873999999999999,0.0,166.12,0.5911447296000016,36.16333333333333,0.084615959951724,0,1324344.0,0.0,109746.0,0.1742,0.0,162.92,1.043057830399996,39.71333333333333,0.1746068544263258,-1.5533229125183008,1.5533229125183008,0
BMW - PRUDENCIAL,2017-12-01,1445416.0,0.0,142432.0,0.1739,0.0,167.13,1.144261174399985,33.526666666666664,0.0761107531884403,0,1342270.0,0.0,109746.0,0.1744,0.0,162.73,0.7417894039999817,40.38,0.1748073262092012,-1.5519325288824537,1.5519325288824537,0
BMW - PRUDENCIAL,2018-03-01,1283888.0,0.0,167714.0,0.1993,0.0,167.98,0.7014778351999817,33.15,0.0671959437121794,0,1190378.0,0.0,120958.0,0.1962,0.0,164.34,0.9630321349999972,41.17333333333333,0.1770160520373274,-1.5366962783720652,1.5366962783720652,1
BMW - PRUDENCIAL,2018-06-01,1320110.0,0.0,167714.0,0.2133,0.0,167.89,1.8887030879999989,30.82333333333333,0.0106484945092004,0,1189470.0,0.0,120958.0,0.1993,0.0,165.65,0.2193980018000196,36.63666666666666,0.1519525225107966,-1.7193685017961595,1.7193685017961595,0
BMW - PRUDENCIAL,2018-09-01,1414856.0,0.0,184139.0,0.2030999999999999,0.0,169.35,0.7208535743999933,28.546666666666667,0.0103816926716293,0,1270993.0,0.0,142432.0,0.1873999999999999,0.0,166.12,0.5911447296000016,36.16333333333333,0.1522696023997085,-1.7169100083060278,1.7169100083060278,0
BMW - PRUDENCIAL,2018-12-01,1474279.0,0.0,184139.0,0.1946999999999999,0.0,169.09,0.3894135824999978,28.71666666666667,0.00965945023044,0,1445416.0,0.0,142432.0,0.1739,0.0,167.13,1.144261174399985,33.526666666666664,0.1403566334686056,-1.8123310478261885,1.8123310478261885,0
BMW - PRUDENCIAL,2019-03-01,1370220.0,0.0,259986.0,0.2062999999999999,0.0,169.51,1.507011320000018,30.386666666666667,0.0114813062346697,0,1283888.0,0.0,167714.0,0.1993,0.0,167.98,0.7014778351999817,33.15,0.1367761610289403,-1.8423283021325887,1.8423283021325887,0
BMW - PRUDENCIAL,2019-06-01,1454192.0,0.0,259986.0,0.2293,0.0,170.58,0.710811074100004,30.69666666666667,0.0118644967743041,0,1320110.0,0.0,167714.0,0.2133,0.0,167.89,1.8887030879999989,30.82333333333333,0.1308556299729923,-1.8934145908894255,1.8934145908894255,0
BMW - PRUDENCIAL,2019-09-01,1609702.0,0.0,217351.0,0.2189999999999999,0.0,170.5,0.2600889164000142,30.59,0.0108344052475169,0,1414856.0,0.0,184139.0,0.2030999999999999,0.0,169.35,0.7208535743999933,28.546666666666667,0.1157009488694413,-2.0337864633918543,2.0337864633918543,0
BMW - PRUDENCIAL,2019-12-01,1720376.0,0.0,217351.0,0.2117,0.0,171.91,1.767530865000011,29.096666666666664,0.0107966322246187,0,1474279.0,0.0,184139.0,0.1946999999999999,0.0,169.09,0.3894135824999978,28.71666666666667,0.1148586946025733,-2.0420446692374044,2.0420446692374044,0
BMW - PRUDENCIAL,2020-03-01,1844125.0,0.0,224052.0,0.2024,0.0,168.09,0.5308473674999981,28.24,0.0128641492975345,0,1370220.0,0.0,259986.0,0.2062999999999999,0.0,169.51,1.507011320000018,30.386666666666667,0.1290855430694791,-1.909068450503522,1.909068450503522,0
BMW - PRUDENCIAL,2020-06-01,1812950.0,0.0,224052.0,0.2087,0.0,153.27,-0.4306129372000034,24.44333333333333,0.0197662933535254,0,1454192.0,0.0,259986.0,0.2293,0.0,170.58,0.710811074100004,30.69666666666667,0.1159939355149515,-2.030926013308243,2.030926013308243,0
BMW - PRUDENCIAL,2020-09-01,1901420.0,0.0,228959.0,0.2061,0.0,165.34,1.2447095295999857,21.71666666666667,0.0178532682326522,0,1609702.0,0.0,217351.0,0.2189999999999999,0.0,170.5,0.2600889164000142,30.59,0.1087399247777237,-2.103677256419201,2.103677256419201,0
BMW - PRUDENCIAL,2020-12-01,1856456.0,0.0,228959.0,0.2155999999999999,0.0,171.47,3.131382328999988,20.72,0.0140177747420804,0,1720376.0,0.0,217351.0,0.2117,0.0,171.91,1.767530865000011,29.096666666666664,0.1067225632965355,-2.124664611362334,2.124664611362334,0
BMW - PRUDENCIAL,2021-03-01,1792771.0,0.0,240218.0,0.235,0.0,173.12,2.052492994999988,22.403333333333336,0.0171753377629403,0,1844125.0,0.0,224052.0,0.2024,0.0,168.09,0.5308473674999981,28.24,0.1037033922351223,-2.1567365670508063,2.1567365670508063,0
BMW - PRUDENCIAL,2021-06-01,1942510.0,0.0,240218.0,0.2257999999999999,0.0,172.06,1.6786286369000036,21.46333333333333,0.0138820688243422,0,1812950.0,0.0,224052.0,0.2087,0.0,153.27,-0.4306129372000034,24.44333333333333,0.113872903491826,-2.051777445412493,2.051777445412493,0
BMW - PRUDENCIAL,2021-09-01,2070464.0,0.0,261480.0,0.2214,0.0,172.27,3.0196768831999954,21.08666666666667,0.0127639534517261,0,1901420.0,0.0,228959.0,0.2061,0.0,165.34,1.2447095295999857,21.71666666666667,0.0928487527564104,-2.2793373370076777,2.2793373370076777,0
BMW - PRUDENCIAL,2021-12-01,1986771.0,0.0,261480.0,0.215,0.0,174.3,2.958021687500012,22.62,0.0141540400394561,0,1856456.0,0.0,228959.0,0.2155999999999999,0.0,171.47,3.131382328999988,20.72,0.0884838082828359,-2.332289779866349,2.332289779866349,0
BMW - PRUDENCIAL,2022-03-01,2110999.0,0.0,297908.0,0.204,0.0,175.72,3.2006523548000043,24.72,0.0146450787418852,0,1792771.0,0.0,240218.0,0.235,0.0,173.12,2.052492994999988,22.403333333333336,0.085034181697907,-2.3758333943630405,2.3758333943630405,0
BMW - PRUDENCIAL,2022-06-01,2275464.0,0.0,297908.0,0.1943,0.0,177.81,2.215266379399994,25.546666666666667,0.0161865766556847,0,1942510.0,0.0,240218.0,0.2257999999999999,0.0,172.06,1.6786286369000036,21.46333333333333,0.080796209729568,-2.4315777949403534,2.4315777949403534,0
BMW - PRUDENCIAL,2022-09-01,2345439.0,0.0,364038.0,0.1859,0.0,179.54,-1.3245430992000151,27.44,0.01784950155924,0,2070464.0,0.0,261480.0,0.2214,0.0,172.27,3.0196768831999954,21.08666666666667,0.0822851200396868,-2.4116964643338177,2.4116964643338177,0
BMW - PRUDENCIAL,2022-12-01,2431691.0,0.0,364038.0,0.1846999999999999,0.0,180.33,1.6286339977999995,29.036666666666665,0.0208359673391172,0,1986771.0,0.0,261480.0,0.215,0.0,174.3,2.958021687500012,22.62,0.0858515190529071,-2.365373728716812,2.365373728716812,0
BMW - PRUDENCIAL,2023-03-01,2632577.0,0.0,374350.0,0.1748,0.0,182.74,2.094210609200031,30.19,0.0207317363175857,0,2110999.0,0.0,297908.0,0.204,0.0,175.72,3.2006523548000043,24.72,0.0890541865286256,-2.3252383934616656,2.3252383934616656,0
BMW - PRUDENCIAL,2023-06-01,2515578.0,0.0,374350.0,0.1864,0.0,184.28,0.760729877599986,32.02333333333333,0.0254769294402119,0,2275464.0,0.0,297908.0,0.1943,0.0,177.81,2.215266379399994,25.546666666666667,0.0818354291693428,-2.417666376450453,2.417666376450453,0
BMW - PRUDENCIAL,2023-09-01,2760507.0,0.0,397020.0,0.1748999999999999,0.0,184.44,0.6111867176000096,31.51333333333333,0.0260885777495503,0,2345439.0,0.0,364038.0,0.1859,0.0,179.54,-1.3245430992000151,27.44,0.0740299443826269,-2.526372231711886,2.526372231711886,0
BMW - PRUDENCIAL,2023-12-01,3052603.0,0.0,397020.0,0.1602,0.0,185.03,1.083587763199989,30.41333333333333,0.0227209629165556,0,2431691.0,0.0,364038.0,0.1846999999999999,0.0,180.33,1.6286339977999995,29.036666666666665,0.0835356292431687,-2.395249952929403,2.395249952929403,0
BMW - PRUDENCIAL,2024-03-01,2972711.0,0.0,418244.0,0.1671,0.0,186.65,1.415491577599992,29.896666666666665,0.0269439021003756,0,2632577.0,0.0,374350.0,0.1748,0.0,182.74,2.094210609200031,30.19,0.0810335019428851,-2.428386993625007,2.428386993625007,0
BMW - PRUDENCIAL,2024-06-01,3057237.0,0.0,418244.0,0.1677,0.0,189.49,1.053515670799987,29.07333333333333,0.0258949523383014,0,2515578.0,0.0,374350.0,0.1864,0.0,184.28,0.760729877599986,32.02333333333333,0.0796149741186975,-2.4475898967674765,2.4475898967674765,0
