Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,NPL,Estresse_Alto,RWA_Credito_lag4,RWA_Mercado_lag4,RWA_Operacional_lag4,Capital_Principal_lag4,Alavancagem_lag4,PIB_lag4,IPCA_lag4,Spread_lag4,Log_Odds_Estresse,Score_Log_Odds_Robustez
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE,2017-09-01,32224.0,0.0,20037.0,0.1491,0.0,166.12,0.5911447296000016,36.16333333333333,0.0,0,19965.0,0.0,7868.0,0.2952,0.0,162.92,1.043057830399996,39.71333333333333,-3.0672348611301454,3.0672348611301454
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE,2017-12-01,31917.0,0.0,20037.0,0.1351,0.0,167.13,1.144261174399985,33.526666666666664,0.0178737131127495,0,29556.0,0.0,7868.0,0.2648999999999999,0.0,162.73,0.7417894039999817,40.38,-3.064894910378505,3.064894910378505
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE,2018-03-01,29867.0,0.0,25097.0,0.1268999999999999,0.0,167.98,0.7014778351999817,33.15,0.0194134729228334,0,30796.0,0.0,19832.0,0.1887,0.0,164.34,0.9630321349999972,41.17333333333333,-3.1429128020195796,3.1429128020195796
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE,2018-06-01,28570.0,0.0,25097.0,0.1164,0.0,167.89,1.8887030879999989,30.82333333333333,0.0186471993169753,0,31276.0,0.0,19832.0,0.1689,0.0,165.65,0.2193980018000196,36.63666666666666,-3.1876866962027512,3.1876866962027512
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE,2018-09-01,30664.0,0.0,16796.0,0.1303,0.0,169.35,0.7208535743999933,28.546666666666667,0.0151685722119691,0,32224.0,0.0,20037.0,0.1491,0.0,166.12,0.5911447296000016,36.16333333333333,-3.216666248836387,3.216666248836387
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE,2018-12-01,23266.0,0.0,16796.0,0.1513,0.0,169.09,0.3894135824999978,28.71666666666667,0.0091084939411659,0,31917.0,0.0,20037.0,0.1351,0.0,167.13,1.144261174399985,33.526666666666664,-3.268633456368973,3.268633456368973
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE,2019-03-01,29458.0,0.0,12025.0,0.1349,0.0,169.51,1.507011320000018,30.386666666666667,0.0056722472824458,0,29867.0,0.0,25097.0,0.1268999999999999,0.0,167.98,0.7014778351999817,33.15,-3.290799242532196,3.290799242532196
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE,2019-06-01,21675.0,0.0,12025.0,0.1582,0.0,170.58,0.710811074100004,30.69666666666667,0.0046721984509392,0,28570.0,0.0,25097.0,0.1164,0.0,167.89,1.8887030879999989,30.82333333333333,-3.318132559988393,3.318132559988393
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE,2019-09-01,32643.0,0.0,10211.0,0.1229,0.0,170.5,0.2600889164000142,30.59,0.0029385687315254,0,30664.0,0.0,16796.0,0.1303,0.0,169.35,0.7208535743999933,28.546666666666667,-3.3429647011487758,3.3429647011487758
CONFIDENCE - PRUDENCIAL,2023-03-01,153501.0,97926.0,743760.0,0.1732999999999999,0.1253999999999999,182.74,2.094210609200031,30.19,0.033279585607762,0,105836.0,79398.0,530209.0,0.1427999999999999,0.0973,175.72,3.2006523548000043,24.72,-3.343124272284822,3.343124272284822
CONFIDENCE - PRUDENCIAL,2023-06-01,161486.0,43307.0,743760.0,0.1744,0.1656,184.28,0.760729877599986,32.02333333333333,0.0132623323216797,0,152674.0,409898.0,530209.0,0.1104,0.1027999999999999,177.81,2.215266379399994,25.546666666666667,-3.4236694668883887,3.4236694668883887
CONFIDENCE - PRUDENCIAL,2023-09-01,163136.0,76633.0,853991.0,0.1668,0.2098999999999999,184.44,0.6111867176000096,31.51333333333333,0.0448865373625067,0,162017.0,132493.0,627419.0,0.1448,0.08,179.54,-1.3245430992000151,27.44,-3.429318193623011,3.429318193623011
CONFIDENCE - PRUDENCIAL,2023-12-01,167256.0,40381.0,853991.0,0.1946,0.2419,185.03,1.083587763199989,30.41333333333333,0.0274431536550499,0,159134.0,51030.0,627419.0,0.184,0.1838,180.33,1.6286339977999995,29.036666666666665,-3.196422163276627,3.196422163276627
CONFIDENCE - PRUDENCIAL,2024-03-01,170108.0,74015.0,946272.0,0.1734,0.2569,186.65,1.415491577599992,29.896666666666665,0.0787164967545621,0,153501.0,97926.0,743760.0,0.1732999999999999,0.1253999999999999,182.74,2.094210609200031,30.19,-3.446742075654621,3.446742075654621
COOPER CARD IP - PRUDENCIAL,2024-09-01,54556.0,0.0,0.0,0.0,0.0,190.99,0.8015076655999875,28.473333333333333,0.1800664217860711,0,167742.0,0.0,0.0,0.0,0.0,184.44,0.6111867176000096,31.51333333333333,-3.844162931546358,3.844162931546358
COOPER CARD IP - PRUDENCIAL,2024-12-01,61512.0,0.0,0.0,0.0,0.0,191.11,1.47713535680003,27.96,0.158863580612599,0,188040.0,0.0,0.0,0.0,0.0,185.03,1.083587763199989,30.41333333333333,-3.873414275490053,3.873414275490053
COOPER CARD IP - PRUDENCIAL,2025-03-01,63511.0,0.0,0.0,0.0,0.0,193.61,2.040339737600028,29.313333333333333,0.3972396332617225,1,124863.0,0.0,0.0,0.0,0.0,186.65,1.415491577599992,29.896666666666665,-3.9301467913275654,3.9301467913275654
COOPER CARD IP - PRUDENCIAL,2025-06-01,71659.0,0.0,0.0,0.0,0.0,194.33,0.9327766831999762,31.666666666666668,0.0,0,114426.0,0.0,0.0,0.0,0.0,189.49,1.053515670799987,29.07333333333333,-4.013198840772836,4.013198840772836
COOPER CARD IP - PRUDENCIAL,2025-09-01,64406.0,0.0,0.0,0.0,0.0,,0.6304326271999727,31.94666666666667,0.0,0,54556.0,0.0,0.0,0.0,0.0,190.99,0.8015076655999875,28.473333333333333,-4.056116933922525,4.056116933922525
CREDIARE CFI - PRUDENCIAL,2022-03-01,612055.0,383.0,130731.0,0.2195,0.0,175.72,3.2006523548000043,24.72,0.0805666608640056,0,494798.0,476.0,84403.0,0.3026999999999999,0.0,173.12,2.052492994999988,22.403333333333336,-3.4419002419717946,3.4419002419717946
CREDIARE CFI - PRUDENCIAL,2022-06-01,709667.0,423.0,130731.0,0.1664999999999999,0.0,177.81,2.215266379399994,25.546666666666667,0.0986247404736255,0,509682.0,416.0,84403.0,0.2984,0.0,172.06,1.6786286369000036,21.46333333333333,-3.4063756221802346,3.4063756221802346
CREDIARE CFI - PRUDENCIAL,2022-09-01,733342.0,437.0,154753.0,0.1589,0.0,179.54,-1.3245430992000151,27.44,0.1088176835935525,0,525361.0,444.0,105289.0,0.2471999999999999,0.0,172.27,3.0196768831999954,21.08666666666667,-3.4555019782522636,3.4555019782522636
CREDIARE CFI - PRUDENCIAL,2022-12-01,762800.0,422.0,154753.0,0.1572,0.0,180.33,1.6286339977999995,29.036666666666665,0.1072149085785671,0,572572.0,448.0,105289.0,0.2362,0.0,174.3,2.958021687500012,22.62,-3.517355509780211,3.517355509780211
CREDIARE CFI - PRUDENCIAL,2023-03-01,756003.0,411.0,191644.0,0.1536,0.0,182.74,2.094210609200031,30.19,0.1028873550570084,0,612055.0,383.0,130731.0,0.2195,0.0,175.72,3.2006523548000043,24.72,-3.566858500659359,3.566858500659359
CREDIARE CFI - PRUDENCIAL,2023-06-01,731804.0,390.0,191644.0,0.1524,0.0,184.28,0.760729877599986,32.02333333333333,0.1116973514806417,0,709667.0,423.0,130731.0,0.1664999999999999,0.0,177.81,2.215266379399994,25.546666666666667,-3.630535129160601,3.630535129160601
CREDIARE CFI - PRUDENCIAL,2023-09-01,628343.0,0.0,285237.0,0.1516,0.0,184.44,0.6111867176000096,31.51333333333333,0.1368637409857356,0,733342.0,437.0,154753.0,0.1589,0.0,179.54,-1.3245430992000151,27.44,-3.6199657536748715,3.6199657536748715
CREDIARE CFI - PRUDENCIAL,2023-12-01,566360.0,0.0,285237.0,0.1452,0.0,185.03,1.083587763199989,30.41333333333333,0.1236809860714946,0,762800.0,422.0,154753.0,0.1572,0.0,180.33,1.6286339977999995,29.036666666666665,-3.693495424016836,3.693495424016836
CREDIARE CFI - PRUDENCIAL,2024-03-01,535337.0,0.0,315126.0,0.1354,0.0,186.65,1.415491577599992,29.896666666666665,0.1263173920137322,0,756003.0,411.0,191644.0,0.1536,0.0,182.74,2.094210609200031,30.19,-3.77523024232105,3.77523024232105
CREDIARE CFI - PRUDENCIAL,2024-06-01,500853.0,0.0,315126.0,0.1356,0.0,189.49,1.053515670799987,29.07333333333333,0.1181692422073311,0,731804.0,390.0,191644.0,0.1524,0.0,184.28,0.760729877599986,32.02333333333333,-3.79506358574425,3.79506358574425
CREDIARE CFI - PRUDENCIAL,2024-09-01,484565.0,0.0,322156.0,0.135,0.0,190.99,0.8015076655999875,28.473333333333333,0.1148907897337306,0,628343.0,0.0,285237.0,0.1516,0.0,184.44,0.6111867176000096,31.51333333333333,-3.8001592337143286,3.8001592337143286
CREDIARE CFI - PRUDENCIAL,2024-12-01,491966.0,0.0,322156.0,0.1353,0.0,191.11,1.47713535680003,27.96,0.1106102442400224,0,566360.0,0.0,285237.0,0.1452,0.0,185.03,1.083587763199989,30.41333333333333,-3.8312049676784157,3.8312049676784157
CREDIARE CFI - PRUDENCIAL,2025-03-01,497054.0,0.0,157457.0,0.1721,0.0,193.61,2.040339737600028,29.313333333333333,0.0,0,535337.0,0.0,315126.0,0.1354,0.0,186.65,1.415491577599992,29.896666666666665,-3.892048386394979,3.892048386394979
CREDIARE CFI - PRUDENCIAL,2025-06-01,493085.0,0.0,157457.0,0.1734,0.0,194.33,0.9327766831999762,31.666666666666668,0.0,0,500853.0,0.0,315126.0,0.1356,0.0,189.49,1.053515670799987,29.07333333333333,-3.9749155274760803,3.9749155274760803
CREDIARE CFI - PRUDENCIAL,2025-09-01,480475.0,0.0,140888.0,0.1802,0.0,,0.6304326271999727,31.94666666666667,0.0,0,484565.0,0.0,322156.0,0.135,0.0,190.99,0.8015076655999875,28.473333333333333,-4.01839072490713,4.01839072490713
CREDIT AGRICOLE - PRUDENCIAL,2017-03-01,4492041.0,46154.0,308463.0,0.1461,0.0533999999999999,164.34,0.9630321349999972,41.17333333333333,0.0,0,5308677.0,13760.0,264069.0,0.1264,0.0496,163.26,2.6208101489999747,35.07,-3.071774513180933,3.071774513180933
CREDIT AGRICOLE - PRUDENCIAL,2017-06-01,4205855.0,29803.0,308463.0,0.1562,0.0544,165.65,0.2193980018000196,36.63666666666666,0.0124622446124643,0,4863062.0,14036.0,264069.0,0.135,0.0565,163.72,1.7496396530000125,38.303333333333335,-3.0390230802202276,3.0390230802202276
CREDIT AGRICOLE - PRUDENCIAL,2017-09-01,4569789.0,101332.0,326152.0,0.1325,0.0344,166.12,0.5911447296000016,36.16333333333333,0.0189273657396406,0,3837712.0,23534.0,295200.0,0.1729,0.0546,162.92,1.043057830399996,39.71333333333333,-2.9874921550014815,2.9874921550014815
CREDIT AGRICOLE - PRUDENCIAL,2017-12-01,3616484.0,167784.0,326152.0,0.1561,0.0611,167.13,1.144261174399985,33.526666666666664,0.0192207656294601,0,4348859.0,18183.0,295200.0,0.1559,0.0673,162.73,0.7417894039999817,40.38,-2.947811966088642,2.947811966088642
CREDIT AGRICOLE - PRUDENCIAL,2018-03-01,3792744.0,79046.0,367959.0,0.1417,0.0365,167.98,0.7014778351999817,33.15,0.0679094584943071,0,4492041.0,46154.0,308463.0,0.1461,0.0533999999999999,164.34,0.9630321349999972,41.17333333333333,-3.044952210171627,3.044952210171627
CREDIT AGRICOLE - PRUDENCIAL,2018-06-01,4614537.0,152992.0,367959.0,0.1106,0.0289,167.89,1.8887030879999989,30.82333333333333,0.0548490368923608,0,4205855.0,29803.0,308463.0,0.1562,0.0544,165.65,0.2193980018000196,36.63666666666666,-3.073435351984309,3.073435351984309
CREDIT AGRICOLE - PRUDENCIAL,2018-09-01,4516789.0,45363.0,348990.0,0.2489,0.0455,169.35,0.7208535743999933,28.546666666666667,0.0569550142025744,0,4569789.0,101332.0,326152.0,0.1325,0.0344,166.12,0.5911447296000016,36.16333333333333,-3.1687834425627224,3.1687834425627224
CREDIT AGRICOLE - PRUDENCIAL,2018-12-01,4196817.0,28158.0,348990.0,0.2767,0.0493,169.09,0.3894135824999978,28.71666666666667,0.0514345716844114,0,3616484.0,167784.0,326152.0,0.1561,0.0611,167.13,1.144261174399985,33.526666666666664,-3.138434174716062,3.138434174716062
CREDIT AGRICOLE - PRUDENCIAL,2019-03-01,5253797.0,383160.0,419529.0,0.2223,0.0476999999999999,169.51,1.507011320000018,30.386666666666667,0.0128542913800396,0,3792744.0,79046.0,367959.0,0.1417,0.0365,167.98,0.7014778351999817,33.15,-3.220786760159956,3.220786760159956
CREDIT AGRICOLE - PRUDENCIAL,2019-06-01,4776127.0,43790.0,419529.0,0.2598,0.0429,170.58,0.710811074100004,30.69666666666667,0.015872112284309,0,4614537.0,152992.0,367959.0,0.1106,0.0289,167.89,1.8887030879999989,30.82333333333333,-3.2886130086278706,3.2886130086278706
CREDIT AGRICOLE - PRUDENCIAL,2019-09-01,4460785.0,22215.0,430014.0,0.2648999999999999,0.0362,170.5,0.2600889164000142,30.59,0.0091166300626784,0,4516789.0,45363.0,348990.0,0.2489,0.0455,169.35,0.7208535743999933,28.546666666666667,-3.2121839047242844,3.2121839047242844
CREDIT AGRICOLE - PRUDENCIAL,2019-12-01,4383502.0,191126.0,430014.0,0.2792,0.0678,171.91,1.767530865000011,29.096666666666664,0.0035472812801087,0,4196817.0,28158.0,348990.0,0.2767,0.0493,169.09,0.3894135824999978,28.71666666666667,-3.1744456722876224,3.1744456722876224
CREDIT AGRICOLE - PRUDENCIAL,2020-03-01,7830633.0,135982.0,445604.0,0.1547,0.0366,168.09,0.5308473674999981,28.24,1.0383271772293027e-06,0,5253797.0,383160.0,419529.0,0.2223,0.0476999999999999,169.51,1.507011320000018,30.386666666666667,-3.2747766452284788,3.2747766452284788
CREDIT AGRICOLE - PRUDENCIAL,2020-06-01,9194171.0,183855.0,445604.0,0.1934,0.0351,153.27,-0.4306129372000034,24.44333333333333,0.0,0,4776127.0,43790.0,419529.0,0.2598,0.0429,170.58,0.710811074100004,30.69666666666667,-3.2506520174601943,3.2506520174601943
CREDIT AGRICOLE - PRUDENCIAL,2020-09-01,9752419.0,163628.0,440864.0,0.1848,0.0317,165.34,1.2447095295999857,21.71666666666667,0.0,0,4460785.0,22215.0,430014.0,0.2648999999999999,0.0362,170.5,0.2600889164000142,30.59,-3.2530879959549908,3.2530879959549908
CREDIT AGRICOLE - PRUDENCIAL,2020-12-01,8895067.0,33178.0,440864.0,0.2047,0.0281,171.47,3.131382328999988,20.72,0.0119194919499139,0,4383502.0,191126.0,430014.0,0.2792,0.0678,171.91,1.767530865000011,29.096666666666664,-3.255462587549681,3.255462587549681
CREDIT AGRICOLE - PRUDENCIAL,2021-03-01,8502595.0,135731.0,479046.0,0.2253,0.0269,173.12,2.052492994999988,22.403333333333336,0.011418266141394,0,7830633.0,135982.0,445604.0,0.1547,0.0366,168.09,0.5308473674999981,28.24,-3.2559164491639327,3.2559164491639327
CREDIT AGRICOLE - PRUDENCIAL,2021-06-01,8812954.0,109038.0,479046.0,0.2203999999999999,0.0437,172.06,1.6786286369000036,21.46333333333333,0.0121807812230256,0,9194171.0,183855.0,445604.0,0.1934,0.0351,153.27,-0.4306129372000034,24.44333333333333,-2.794127308301347,2.794127308301347
CREDIT AGRICOLE - PRUDENCIAL,2021-09-01,7619396.0,110932.0,515380.0,0.2498999999999999,0.0542999999999999,172.27,3.0196768831999954,21.08666666666667,0.0180740418168301,0,9752419.0,163628.0,440864.0,0.1848,0.0317,165.34,1.2447095295999857,21.71666666666667,-3.214742121125706,3.214742121125706
CREDIT AGRICOLE - PRUDENCIAL,2021-12-01,7283171.0,179402.0,515380.0,0.2669,0.0653,174.3,2.958021687500012,22.62,0.0113757832011071,0,8895067.0,33178.0,440864.0,0.2047,0.0281,171.47,3.131382328999988,20.72,-3.4228382520807963,3.4228382520807963
CREDIT AGRICOLE - PRUDENCIAL,2022-03-01,10241737.0,69079.0,492056.0,0.2011,0.0530999999999999,175.72,3.2006523548000043,24.72,0.009682591665005,0,8502595.0,135731.0,479046.0,0.2253,0.0269,173.12,2.052492994999988,22.403333333333336,-3.457852381934834,3.457852381934834
CREDIT AGRICOLE - PRUDENCIAL,2022-06-01,8512250.0,121074.0,492056.0,0.2385,0.0524,177.81,2.215266379399994,25.546666666666667,0.0096107786639616,0,8812954.0,109038.0,479046.0,0.2203999999999999,0.0437,172.06,1.6786286369000036,21.46333333333333,-3.37506837819207,3.37506837819207
CREDIT AGRICOLE - PRUDENCIAL,2022-09-01,7565427.0,160761.0,533227.0,0.2746,0.0855,179.54,-1.3245430992000151,27.44,0.0106676600780745,0,7619396.0,110932.0,515380.0,0.2498999999999999,0.0542999999999999,172.27,3.0196768831999954,21.08666666666667,-3.362364419895792,3.362364419895792
CREDIT AGRICOLE - PRUDENCIAL,2022-12-01,8724140.0,116429.0,533227.0,0.2423999999999999,0.0796,180.33,1.6286339977999995,29.036666666666665,0.0,0,7283171.0,179402.0,515380.0,0.2669,0.0653,174.3,2.958021687500012,22.62,-3.390930932771001,3.390930932771001
CREDIT AGRICOLE - PRUDENCIAL,2023-03-01,9314136.0,196148.0,620164.0,0.2462,0.0789,182.74,2.094210609200031,30.19,0.0,0,10241737.0,69079.0,492056.0,0.2011,0.0530999999999999,175.72,3.2006523548000043,24.72,-3.4905635351120807,3.4905635351120807
CREDIT AGRICOLE - PRUDENCIAL,2023-06-01,11287548.0,154807.0,620164.0,0.21,0.0588999999999999,184.28,0.760729877599986,32.02333333333333,0.0,0,8512250.0,121074.0,492056.0,0.2385,0.0524,177.81,2.215266379399994,25.546666666666667,-3.5224863984707464,3.5224863984707464
CREDIT AGRICOLE - PRUDENCIAL,2023-09-01,9443851.0,163111.0,676615.0,0.2408,0.0576999999999999,184.44,0.6111867176000096,31.51333333333333,0.0,0,7565427.0,160761.0,533227.0,0.2746,0.0855,179.54,-1.3245430992000151,27.44,-3.4071719429807423,3.4071719429807423
CREDIT AGRICOLE - PRUDENCIAL,2023-12-01,8594138.0,88223.0,676615.0,0.2573999999999999,0.0674,185.03,1.083587763199989,30.41333333333333,0.0,0,8724140.0,116429.0,533227.0,0.2423999999999999,0.0796,180.33,1.6286339977999995,29.036666666666665,-3.5074302271973643,3.5074302271973643
CREDIT AGRICOLE - PRUDENCIAL,2024-03-01,8342889.0,76960.0,764775.0,0.2716,0.0766,186.65,1.415491577599992,29.896666666666665,0.0,0,9314136.0,196148.0,620164.0,0.2462,0.0789,182.74,2.094210609200031,30.19,-3.601869935169921,3.601869935169921
CREDIT AGRICOLE - PRUDENCIAL,2024-06-01,11578857.0,192990.0,764775.0,0.2023,0.0801,189.49,1.053515670799987,29.07333333333333,0.0,0,11287548.0,154807.0,620164.0,0.21,0.0588999999999999,184.28,0.760729877599986,32.02333333333333,-3.6929205157673732,3.6929205157673732
CREDIT AGRICOLE - PRUDENCIAL,2024-09-01,10904585.0,326039.0,859830.0,0.2105,0.0778,190.99,0.8015076655999875,28.473333333333333,0.0,0,9443851.0,163111.0,676615.0,0.2408,0.0576999999999999,184.44,0.6111867176000096,31.51333333333333,-3.6823213844258733,3.6823213844258733
CREDIT AGRICOLE - PRUDENCIAL,2024-12-01,13170496.0,30509.0,859830.0,0.1771,0.0722,191.11,1.47713535680003,27.96,0.0003010837146575,0,8594138.0,88223.0,676615.0,0.2573999999999999,0.0674,185.03,1.083587763199989,30.41333333333333,-3.6663939906081966,3.6663939906081966
CREDIT AGRICOLE - PRUDENCIAL,2025-03-01,10373647.0,44799.0,994354.0,0.2266,0.1278999999999999,193.61,2.040339737600028,29.313333333333333,0.0001542010847093,0,8342889.0,76960.0,764775.0,0.2716,0.0766,186.65,1.415491577599992,29.896666666666665,-3.6927322283469675,3.6927322283469675
CREDIT AGRICOLE - PRUDENCIAL,2025-06-01,11531190.0,89837.0,994354.0,0.2045,0.1211999999999999,194.33,0.9327766831999762,31.666666666666668,0.000142555494425,0,11578857.0,192990.0,764775.0,0.2023,0.0801,189.49,1.053515670799987,29.07333333333333,-3.8194548615432242,3.8194548615432242
CREDIT AGRICOLE - PRUDENCIAL,2025-09-01,12994903.0,44749.0,993951.0,0.1884,0.1267,,0.6304326271999727,31.94666666666667,0.0001482581267466,0,10904585.0,326039.0,859830.0,0.2105,0.0778,190.99,0.8015076655999875,28.473333333333333,-3.8805141158854113,3.8805141158854113
CREDIT SUISSE - PRUDENCIAL,2017-03-01,18018496.0,477527.0,3073705.0,0.1243,0.0499,164.34,0.9630321349999972,41.17333333333333,0.1278918457798344,0,21227893.0,2028711.0,2776818.0,0.0875,0.0475,163.26,2.6208101489999747,35.07,-3.4568171023294383,3.4568171023294383
CREDIT SUISSE - PRUDENCIAL,2017-06-01,17057819.0,3241335.0,3073705.0,0.1157,0.0605999999999999,165.65,0.2193980018000196,36.63666666666666,0.1236252071212272,0,20173636.0,271791.0,2776818.0,0.1151,0.0458999999999999,163.72,1.7496396530000125,38.303333333333335,-3.229595293329119,3.229595293329119
CREDIT SUISSE - PRUDENCIAL,2017-09-01,15654291.0,1817900.0,2701575.0,0.1232,0.0652,166.12,0.5911447296000016,36.16333333333333,0.0715076358349825,0,21005307.0,955021.0,2993608.0,0.1054,0.0554,162.92,1.043057830399996,39.71333333333333,-3.2558458542080544,3.2558458542080544
CREDIT SUISSE - PRUDENCIAL,2017-12-01,13491364.0,4337346.0,3024368.0,0.1116,0.0623,167.13,1.144261174399985,33.526666666666664,0.1457118180041186,0,18371014.0,110509.0,2993608.0,0.1366,0.0605999999999999,162.73,0.7417894039999817,40.38,-3.105440992231348,3.105440992231348
CREDIT SUISSE - PRUDENCIAL,2018-03-01,12333430.0,2398396.0,3511243.0,0.1288,0.0795,167.98,0.7014778351999817,33.15,0.106451479343077,0,18018496.0,477527.0,3073705.0,0.1243,0.0499,164.34,0.9630321349999972,41.17333333333333,-3.2338263703995827,3.2338263703995827
CREDIT SUISSE - PRUDENCIAL,2018-06-01,13546142.0,2547990.0,3511243.0,0.143,0.0832,167.89,1.8887030879999989,30.82333333333333,0.0696795380917966,0,17057819.0,3241335.0,3073705.0,0.1157,0.0605999999999999,165.65,0.2193980018000196,36.63666666666666,-3.5683797448144143,3.5683797448144143
CREDIT SUISSE - PRUDENCIAL,2018-09-01,11652900.0,3118790.0,3477896.0,0.149,0.0873,169.35,0.7208535743999933,28.546666666666667,0.068927023852385,0,15654291.0,1817900.0,2701575.0,0.1232,0.0652,166.12,0.5911447296000016,36.16333333333333,-3.392617394156149,3.392617394156149
CREDIT SUISSE - PRUDENCIAL,2018-12-01,10113149.0,2052883.0,3477896.0,0.1649,0.077,169.09,0.3894135824999978,28.71666666666667,0.0647292075211867,0,13491364.0,4337346.0,3024368.0,0.1116,0.0623,167.13,1.144261174399985,33.526666666666664,-3.746100538386648,3.746100538386648
CREDIT SUISSE - PRUDENCIAL,2019-03-01,8195138.0,2202308.0,3275098.0,0.1869,0.0885,169.51,1.507011320000018,30.386666666666667,0.0527141575448651,0,12333430.0,2398396.0,3511243.0,0.1288,0.0795,167.98,0.7014778351999817,33.15,-3.487089293357161,3.487089293357161
CREDIT SUISSE - PRUDENCIAL,2019-06-01,8020940.0,2174003.0,3275098.0,0.2107,0.0973,170.58,0.710811074100004,30.69666666666667,0.0501026079088205,0,13546142.0,2547990.0,3511243.0,0.143,0.0832,167.89,1.8887030879999989,30.82333333333333,-3.519483465132812,3.519483465132812
CREDIT SUISSE - PRUDENCIAL,2019-09-01,8996504.0,1119919.0,3137448.0,0.1685,0.0953999999999999,170.5,0.2600889164000142,30.59,0.0420564883582568,0,11652900.0,3118790.0,3477896.0,0.149,0.0873,169.35,0.7208535743999933,28.546666666666667,-3.593801895127021,3.593801895127021
